#Sample,Regressor_0_EUR-EURIBOR-3M,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
480,0.001463,331331.424377,0.000000,303251.128623,303156.862540,-54038.821816,306203.800780
481,0.001473,331310.797773,0.000000,303251.128623,303156.862540,18861.159759,306203.800780
482,0.001489,331277.231856,0.000000,303251.128623,303156.862540,-8964.038943,306203.800780
483,0.001495,331264.551552,0.000000,303251.128623,303156.862540,-298307.591361,306203.800780
484,0.001516,331222.262224,0.000000,303251.128623,303156.862540,-209886.961709,306203.800780
485,0.001554,331143.177268,0.000000,303251.128623,303156.862540,109339.509064,306203.800780
486,0.001573,331102.199391,0.000000,303251.128623,303156.862540,179187.294412,306203.800780
487,0.001603,331039.994509,0.000000,303251.128623,303156.862540,-90644.692641,306203.800780
488,0.001695,330848.645063,0.000000,303251.128623,303156.862540,-189970.594305,306203.800780
489,0.001726,330783.149123,327316.348083,303251.128623,303156.862540,117506.214816,306203.800780
490,0.001727,330781.855743,0.000000,303251.128623,303156.862540,-5573.315302,306203.800780
491,0.001731,330773.491737,0.000000,303251.128623,303156.862540,-90791.504573,306203.800780
492,0.001746,330740.758466,0.000000,303251.128623,303156.862540,-80815.211230,306203.800780
493,0.001775,330681.750095,0.000000,303251.128623,303156.862540,265618.304657,306203.800780
494,0.001780,330671.150578,0.000000,303251.128623,303156.862540,-73794.879697,306203.800780
495,0.001790,330649.905549,0.000000,303251.128623,303156.862540,33769.800861,306203.800780
496,0.001793,330642.288027,327316.135527,303251.128623,303156.862540,-28140.322804,306203.800780
497,0.001816,330595.440408,0.000000,303251.128623,303156.862540,-34377.302724,306203.800780
498,0.001836,330554.230617,0.000000,303251.128623,303156.862540,154613.022378,306203.800780
499,0.001861,330500.804778,0.000000,303251.128623,303156.862540,-76133.288335,306203.800780
500,0.001893,330434.513357,0.000000,303251.128623,303156.862540,-125720.701315,306203.800780
501,0.001900,330418.462414,0.000000,303251.128623,303156.862540,-44689.465700,306203.800780
502,0.001930,330355.756388,327315.703915,303251.128623,303156.862540,-211285.988477,306203.800780
503,0.001952,330310.320620,0.000000,303251.128623,303156.862540,-63265.717829,306203.800780
504,0.001952,330309.789234,0.000000,303251.128623,303156.862540,-131065.949545,306203.800780
505,0.001977,330256.811298,0.000000,303251.128623,303156.862540,-60169.147594,306203.800780
506,0.001983,330245.099162,327315.537499,303251.128623,303156.862540,-18972.501657,306203.800780
507,0.002003,330202.661500,0.000000,303251.128623,303156.862540,128277.696079,306203.800780
508,0.002007,330194.685697,0.000000,303251.128623,303156.862540,-81082.382071,306203.800780
509,0.002052,330100.709710,0.000000,303251.128623,303156.862540,-101339.186025,306203.800780
510,0.002052,330099.943688,0.000000,303251.128623,303156.862540,-143909.140455,306203.800780
511,0.002057,330088.957719,0.000000,303251.128623,303156.862540,73825.713243,306203.800780
512,0.002058,330087.253125,0.000000,303251.128623,303156.862540,131383.291832,306203.800780
513,0.002125,329946.472356,327315.089149,303251.128623,303156.862540,-84380.118822,306203.800780
514,0.002172,329848.383628,0.000000,303251.128623,303156.862540,-177007.605776,306203.800780
515,0.002172,329846.785851,0.000000,303251.128623,303156.862540,-238483.466249,306203.800780
516,0.002181,329828.740891,0.000000,303251.128623,303156.862540,-68252.911680,306203.800780
517,0.002212,329764.172674,0.000000,303251.128623,303156.862540,149643.026086,306203.800780
518,0.002264,329653.882251,327314.650921,303251.128623,303156.862540,-25295.570970,306203.800780
519,0.002274,329632.836279,0.000000,303251.128623,303156.862540,50618.655766,306203.800780
520,0.002372,329424.715722,0.000000,303251.128623,303156.862540,-19450.383088,306203.800780
521,0.002378,329412.474900,0.000000,303251.128623,303156.862540,377732.533241,306203.800780
522,0.002413,329338.254329,0.000000,303251.128623,303156.862540,227191.261766,306203.800780
523,0.002426,329310.692171,0.000000,303251.128623,303156.862540,-17832.823515,306203.800780
524,0.002530,329092.427058,0.000000,303251.128623,303156.862540,16158.985190,306203.800780
525,0.002543,329064.432398,0.000000,303251.128623,303156.862540,-206885.807190,306203.800780
526,0.002574,328999.071162,0.000000,303251.128623,303156.862540,101808.535988,306203.800780
527,0.002608,328925.940065,0.000000,303251.128623,303156.862540,132727.439307,306203.800780
528,0.002659,328818.342726,0.000000,303251.128623,303156.862540,238848.185202,306203.800780
529,0.002694,328742.405642,0.000000,303251.128623,303156.862540,-82831.445141,306203.800780
530,0.002717,328695.078687,0.000000,303251.128623,303156.862540,-410317.543544,306203.800780
531,0.002717,328694.429336,0.000000,303251.128623,303156.862540,170885.794544,306203.800780
532,0.002749,328625.790663,0.000000,303251.128623,303156.862540,-187054.244009,306203.800780
533,0.002772,328577.961361,0.000000,303251.128623,303156.862540,123308.097379,306203.800780
534,0.002788,328543.078219,0.000000,303251.128623,303156.862540,-100.428916,306203.800780
535,0.002852,328406.483880,0.000000,303251.128623,303156.862540,-51208.124259,306203.800780
536,0.002853,328405.569176,327312.792915,303251.128623,303156.862540,-1256.013779,306203.800780
537,0.002863,328383.632648,0.000000,303251.128623,303156.862540,19669.814156,306203.800780
538,0.002897,328311.041040,0.000000,303251.128623,303156.862540,154488.391312,306203.800780
539,0.002977,328140.368232,0.000000,303251.128623,303156.862540,261162.938286,306203.800780
540,0.003004,328081.943491,0.000000,303251.128623,303156.862540,-7434.456999,306203.800780
541,0.003034,328018.012930,0.000000,303251.128623,303156.862540,-143842.997899,306203.800780
542,0.003066,327950.055726,327312.119579,303251.128623,303156.862540,149259.497564,306203.800780
543,0.003070,327942.333817,0.000000,303251.128623,303156.862540,127415.830556,306203.800780
544,0.003083,327912.876275,0.000000,303251.128623,303156.862540,-58632.928596,306203.800780
545,0.003091,327897.733979,0.000000,303251.128623,303156.862540,-213342.576753,306203.800780
546,0.003177,327713.181094,0.000000,303251.128623,303156.862540,269255.993534,306203.800780
547,0.003181,327704.445884,0.000000,303251.128623,303156.862540,126956.926362,306203.800780
548,0.003228,327603.782659,327311.609371,303251.128623,303156.862540,102503.695228,306203.800780
549,0.003262,327529.328504,0.000000,303251.128623,303156.862540,125184.297526,306203.800780
550,0.003270,327513.672219,0.000000,303251.128623,303156.862540,248410.045673,306203.800780
551,0.003300,327447.990771,0.000000,303251.128623,303156.862540,76483.312084,306203.800780
552,0.003312,327422.364593,0.000000,303251.128623,303156.862540,139105.181178,306203.800780
553,0.003324,327397.547626,0.000000,303251.128623,303156.862540,-214164.488274,306203.800780
554,0.003333,327377.828989,0.000000,303251.128623,303156.862540,78542.793022,306203.800780
555,0.003343,327356.941834,0.000000,303251.128623,303156.862540,136615.042679,306203.800780
556,0.003402,327230.156558,0.000000,303251.128623,303156.862540,-219174.515370,306203.800780
557,0.003429,327171.718382,0.000000,303251.128623,303156.862540,-105866.609953,306203.800780
558,0.003446,327134.228404,0.000000,303251.128623,303156.862540,-46188.461131,306203.800780
559,0.003523,326968.270882,0.000000,303251.128623,303156.862540,66355.906863,306203.800780
560,0.003526,326963.484896,0.000000,303251.128623,303156.862540,-14345.764357,306203.800780
561,0.003568,326872.741378,0.000000,303251.128623,303156.862540,17227.738998,306203.800780
562,0.003628,326742.126327,0.000000,303251.128623,303156.862540,104992.511575,306203.800780
563,0.003664,326665.335705,0.000000,303251.128623,303156.862540,211880.769068,306203.800780
564,0.003666,326660.368535,0.000000,303251.128623,303156.862540,-63131.250459,306203.800780
565,0.003728,326526.561771,0.000000,303251.128623,303156.862540,-16968.604692,306203.800780
566,0.003743,326493.055636,0.000000,303251.128623,303156.862540,-111950.556647,306203.800780
567,0.003792,326388.212668,0.000000,303251.128623,303156.862540,-112069.791342,306203.800780
568,0.003793,326385.822912,0.000000,303251.128623,303156.862540,-200722.550261,306203.800780
569,0.003866,326227.776212,0.000000,303251.128623,303156.862540,-4719.178788,306203.800780
570,0.004033,325863.664587,0.000000,303251.128623,303156.862540,-266936.352804,306203.800780
571,0.004050,325828.577076,0.000000,303251.128623,303156.862540,-98331.087349,306203.800780
572,0.004136,325639.472377,0.000000,303251.128623,303156.862540,-130708.358444,306203.800780
573,0.004140,325631.237746,327308.729760,303251.128623,303156.862540,88670.902004,306203.800780
574,0.004201,325498.724343,0.000000,303251.128623,303156.862540,-77228.101569,306203.800780
