#Sample,Regressor_0_EUR-EURIBOR-3M,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
313,-0.001769,135350.395822,0.000000,93642.128340,102512.834978,33209.097203,141479.644761
314,-0.001748,135249.469596,0.000000,93642.128340,102512.834978,48940.395041,141479.644761
315,-0.001686,134949.464170,0.000000,93642.128340,102512.834978,-12064.999998,141479.644761
316,-0.001662,134832.985826,0.000000,93642.128340,102512.834978,-32197.081551,141479.644761
317,-0.001651,134781.766935,0.000000,93642.128340,102512.834978,26368.391304,141479.644761
318,-0.001595,134508.818906,0.000000,93642.128340,102512.834978,37557.570517,141479.644761
319,-0.001577,134423.755251,0.000000,93642.128340,102512.834978,93083.624709,141479.644761
320,-0.001516,134124.662058,0.000000,93642.128340,102512.834978,-6372.841911,141479.644761
321,-0.001457,133838.958246,0.000000,93642.128340,102512.834978,-17075.905125,141479.644761
322,-0.001434,133727.002835,0.000000,93642.128340,102512.834978,9923.633960,141479.644761
323,-0.001406,133589.394480,0.000000,93642.128340,102512.834978,-27468.413187,141479.644761
324,-0.001378,133454.630957,0.000000,93642.128340,102512.834978,-42558.871043,141479.644761
325,-0.001369,133411.111007,0.000000,93642.128340,102512.834978,-41941.375026,141479.644761
326,-0.001307,133108.871926,0.000000,93642.128340,102512.834978,37112.230869,141479.644761
327,-0.001291,133027.316967,110692.630665,93642.128340,102512.834978,22194.002658,141479.644761
328,-0.001281,132981.438632,0.000000,93642.128340,102512.834978,-15904.874085,141479.644761
329,-0.001255,132849.797809,0.000000,93642.128340,102512.834978,-1799.121967,141479.644761
330,-0.001241,132784.010323,0.000000,93642.128340,102512.834978,12388.194061,141479.644761
331,-0.001226,132707.912919,110692.047541,93642.128340,102512.834978,-71782.724659,141479.644761
332,-0.001164,132402.495548,0.000000,93642.128340,102512.834978,-23391.285971,141479.644761
333,-0.001057,131875.705523,0.000000,93642.128340,102512.834978,5807.790295,141479.644761
334,-0.001051,131846.719283,0.000000,93642.128340,102512.834978,93552.761350,141479.644761
335,-0.001024,131713.277472,0.000000,93642.128340,102512.834978,36684.349930,141479.644761
336,-0.001016,131674.651430,0.000000,93642.128340,102512.834978,-20312.550836,141479.644761
337,-0.001011,131647.184388,0.000000,93642.128340,102512.834978,-17182.797681,141479.644761
338,-0.000971,131450.905296,0.000000,93642.128340,102512.834978,-10259.351488,141479.644761
339,-0.000943,131312.929154,0.000000,93642.128340,102512.834978,-2799.894766,141479.644761
340,-0.000932,131255.426684,0.000000,93642.128340,102512.834978,20617.240455,141479.644761
341,-0.000927,131233.038636,0.000000,93642.128340,102512.834978,29621.443844,141479.644761
342,-0.000915,131172.385825,0.000000,93642.128340,102512.834978,-48906.411141,141479.644761
343,-0.000877,130982.817584,0.000000,93642.128340,102512.834978,21157.528311,141479.644761
344,-0.000871,130952.281031,0.000000,93642.128340,102512.834978,-96463.328800,141479.644761
345,-0.000848,130839.639612,0.000000,93642.128340,102512.834978,-7200.099663,141479.644761
346,-0.000798,130592.501577,110688.220907,93642.128340,102512.834978,20431.378905,141479.644761
347,-0.000785,130526.353505,0.000000,93642.128340,102512.834978,-34413.586547,141479.644761
348,-0.000778,130491.989553,0.000000,93642.128340,102512.834978,-32451.198363,141479.644761
349,-0.000769,130443.077270,110687.952934,93642.128340,102512.834978,110306.289809,141479.644761
350,-0.000738,130291.109650,0.000000,93642.128340,102512.834978,27433.898200,141479.644761
351,-0.000714,130169.063085,0.000000,93642.128340,102512.834978,-56997.420616,141479.644761
352,-0.000705,130123.753804,0.000000,93642.128340,102512.834978,33402.028024,141479.644761
353,-0.000685,130023.607973,0.000000,93642.128340,102512.834978,-2391.659836,141479.644761
354,-0.000682,130007.657547,0.000000,93642.128340,102512.834978,-2965.888121,141479.644761
355,-0.000674,129968.477418,0.000000,93642.128340,102512.834978,-77802.553835,141479.644761
356,-0.000664,129917.803677,0.000000,93642.128340,102512.834978,-22946.616750,141479.644761
357,-0.000615,129673.382395,0.000000,93642.128340,102512.834978,14472.235951,141479.644761
358,-0.000592,129560.498603,110686.376403,93642.128340,102512.834978,60332.390451,141479.644761
359,-0.000585,129520.923567,0.000000,93642.128340,102512.834978,9423.736624,141479.644761
360,-0.000563,129410.477836,0.000000,93642.128340,102512.834978,-51892.281101,141479.644761
361,-0.000522,129206.955657,0.000000,93642.128340,102512.834978,-4057.408574,141479.644761
362,-0.000510,129142.456064,0.000000,93642.128340,102512.834978,-36649.695980,141479.644761
363,-0.000479,128990.280027,0.000000,93642.128340,102512.834978,-35648.631515,141479.644761
364,-0.000475,128970.237712,0.000000,93642.128340,102512.834978,-25817.714185,141479.644761
365,-0.000462,128900.882700,0.000000,93642.128340,102512.834978,9040.634182,141479.644761
366,-0.000451,128845.474092,0.000000,93642.128340,102512.834978,-45802.494144,141479.644761
367,-0.000420,128691.147484,0.000000,93642.128340,102512.834978,30407.146568,141479.644761
368,-0.000396,128568.136768,0.000000,93642.128340,102512.834978,46414.176498,141479.644761
369,-0.000342,128291.591454,110684.128539,93642.128340,102512.834978,-37258.762330,141479.644761
370,-0.000302,128089.057310,0.000000,93642.128340,102512.834978,-12340.036189,141479.644761
371,-0.000286,128008.979207,0.000000,93642.128340,102512.834978,30722.859522,141479.644761
372,-0.000249,127819.504828,0.000000,93642.128340,102512.834978,-14057.734899,141479.644761
373,-0.000243,127791.498467,0.000000,93642.128340,102512.834978,-51465.442796,141479.644761
374,-0.000240,127776.688550,0.000000,93642.128340,102512.834978,26926.530658,141479.644761
375,-0.000236,127755.855689,0.000000,93642.128340,102512.834978,-1221.523716,141479.644761
376,-0.000209,127614.490455,0.000000,93642.128340,102512.834978,9868.945692,141479.644761
377,-0.000176,127445.686168,0.000000,93642.128340,102512.834978,-82147.331047,141479.644761
378,-0.000164,127387.224962,0.000000,93642.128340,102512.834978,-13521.504594,141479.644761
379,-0.000153,127332.591841,0.000000,93642.128340,102512.834978,-19538.527368,141479.644761
380,-0.000058,126844.638800,0.000000,93642.128340,102512.834978,-33429.907018,141479.644761
381,-0.000036,126730.495206,0.000000,93642.128340,102512.834978,-49222.192871,141479.644761
382,0.000016,126462.742771,0.000000,93642.128340,102512.834978,-7022.109639,141479.644761
383,0.000025,126415.431064,0.000000,93642.128340,102512.834978,-58357.922224,141479.644761
384,0.000049,126294.332638,0.000000,93642.128340,102512.834978,19414.685262,141479.644761
385,0.000093,126065.091184,0.000000,93642.128340,102512.834978,24894.312030,141479.644761
386,0.000112,125964.168615,0.000000,93642.128340,102512.834978,42992.314583,141479.644761
387,0.000119,125928.856234,0.000000,93642.128340,102512.834978,-54444.373685,141479.644761
388,0.000146,125788.582512,0.000000,93642.128340,102512.834978,32039.970217,141479.644761
389,0.000182,125601.169589,0.000000,93642.128340,102512.834978,16193.045499,141479.644761
390,0.000214,125438.814977,0.000000,93642.128340,102512.834978,12092.546170,141479.644761
391,0.000238,125312.770923,0.000000,93642.128340,102512.834978,-22301.284958,141479.644761
392,0.000265,125170.875664,0.000000,93642.128340,102512.834978,85033.661789,141479.644761
393,0.000295,125016.968692,0.000000,93642.128340,102512.834978,25874.127676,141479.644761
394,0.000339,124784.739664,0.000000,93642.128340,102512.834978,28657.095618,141479.644761
395,0.000370,124624.588189,0.000000,93642.128340,102512.834978,13993.836630,141479.644761
396,0.000370,124623.920749,0.000000,93642.128340,102512.834978,38604.731298,141479.644761
397,0.000381,124566.990815,0.000000,93642.128340,102512.834978,57214.631959,141479.644761
398,0.000414,124392.983417,0.000000,93642.128340,102512.834978,13016.646475,141479.644761
399,0.000417,124376.755638,0.000000,93642.128340,102512.834978,-1230.848923,141479.644761
400,0.000443,124243.189889,0.000000,93642.128340,102512.834978,-29932.842553,141479.644761
401,0.000445,124233.575414,0.000000,93642.128340,102512.834978,95396.268823,141479.644761
402,0.000449,124211.802749,0.000000,93642.128340,102512.834978,43693.120404,141479.644761
403,0.000457,124167.351353,0.000000,93642.128340,102512.834978,14252.952326,141479.644761
404,0.000511,123884.777936,0.000000,93642.128340,102512.834978,-68271.637391,141479.644761
405,0.000539,123736.816260,0.000000,93642.128340,102512.834978,-24652.809515,141479.644761
406,0.000546,123700.854892,0.000000,93642.128340,102512.834978,10393.988609,141479.644761
407,0.000554,123659.594186,0.000000,93642.128340,102512.834978,32809.774321,141479.644761
408,0.000573,123556.291873,0.000000,93642.128340,102512.834978,-51256.634387,141479.644761
409,0.000584,123501.596666,0.000000,93642.128340,102512.834978,11255.898826,141479.644761
410,0.000632,123244.590708,0.000000,93642.128340,102512.834978,21597.166345,141479.644761
411,0.000635,123229.834171,0.000000,93642.128340,102512.834978,-9785.938504,141479.644761
412,0.000657,123115.538582,110675.188401,93642.128340,102512.834978,41230.613086,141479.644761
413,0.000664,123075.743234,0.000000,93642.128340,102512.834978,42947.675368,141479.644761
414,0.000667,123058.097394,0.000000,93642.128340,102512.834978,-41222.040507,141479.644761
415,0.000678,123001.903375,0.000000,93642.128340,102512.834978,20194.627506,141479.644761
416,0.000712,122823.994809,0.000000,93642.128340,102512.834978,37460.561907,141479.644761
417,0.000719,122786.721751,0.000000,93642.128340,102512.834978,1922.207179,141479.644761
418,0.000724,122756.222322,0.000000,93642.128340,102512.834978,-29218.305505,141479.644761
419,0.000925,121688.759825,0.000000,93642.128340,102512.834978,15515.534081,141479.644761
420,0.000938,121614.728741,0.000000,93642.128340,102512.834978,-9514.706133,141479.644761
421,0.000966,121466.984556,0.000000,93642.128340,102512.834978,-7655.202208,141479.644761
422,0.000979,121394.932142,0.000000,93642.128340,102512.834978,65319.623417,141479.644761
423,0.000981,121384.823294,0.000000,93642.128340,102512.834978,15047.463749,141479.644761
424,0.001006,121251.338404,0.000000,93642.128340,102512.834978,-24040.870638,141479.644761
425,0.001030,121121.875705,0.000000,93642.128340,102512.834978,-38918.190747,141479.644761
426,0.001034,121099.924701,110671.806608,93642.128340,102512.834978,36140.657983,141479.644761
427,0.001082,120843.046739,0.000000,93642.128340,102512.834978,-48726.269522,141479.644761
428,0.001123,120619.137895,0.000000,93642.128340,102512.834978,-733.355366,141479.644761
429,0.001157,120436.656469,0.000000,93642.128340,102512.834978,32136.046109,141479.644761
430,0.001183,120297.257706,0.000000,93642.128340,102512.834978,-39604.957323,141479.644761
431,0.001219,120099.147224,0.000000,93642.128340,102512.834978,49914.253149,141479.644761
432,0.001233,120024.292880,0.000000,93642.128340,102512.834978,14145.147425,141479.644761
433,0.001243,119970.892284,0.000000,93642.128340,102512.834978,8185.523175,141479.644761
434,0.001271,119816.317191,0.000000,93642.128340,102512.834978,47953.062314,141479.644761
435,0.001341,119437.175919,0.000000,93642.128340,102512.834978,41032.057544,141479.644761
436,0.001379,119228.680877,0.000000,93642.128340,102512.834978,-9631.116665,141479.644761
437,0.001397,119133.881628,0.000000,93642.128340,102512.834978,122.193215,141479.644761
438,0.001445,118870.331190,0.000000,93642.128340,102512.834978,27198.164606,141479.644761
439,0.001462,118777.111820,0.000000,93642.128340,102512.834978,5947.530155,141479.644761
440,0.001512,118502.917575,0.000000,93642.128340,102512.834978,22394.198185,141479.644761
441,0.001537,118362.790040,0.000000,93642.128340,102512.834978,15463.385906,141479.644761
442,0.001541,118342.055733,0.000000,93642.128340,102512.834978,86267.471083,141479.644761
443,0.001617,117921.564602,0.000000,93642.128340,102512.834978,62035.081336,141479.644761
444,0.001661,117678.806230,0.000000,93642.128340,102512.834978,51927.530120,141479.644761
445,0.001685,117544.239908,110665.977001,93642.128340,102512.834978,-7199.597107,141479.644761
446,0.001737,117258.248374,0.000000,93642.128340,102512.834978,-9007.455281,141479.644761
447,0.001738,117247.953764,0.000000,93642.128340,102512.834978,-36586.639919,141479.644761
448,0.001739,117243.592797,0.000000,93642.128340,102512.834978,-6316.488777,141479.644761
449,0.001756,117149.904016,0.000000,93642.128340,102512.834978,-92195.277130,141479.644761
450,0.001771,117069.247937,0.000000,93642.128340,102512.834978,4187.188954,141479.644761
451,0.001789,116963.840482,0.000000,93642.128340,102512.834978,43698.041496,141479.644761
452,0.001820,116793.609755,0.000000,93642.128340,102512.834978,-305.566519,141479.644761
453,0.001826,116762.280323,0.000000,93642.128340,102512.834978,-42582.129253,141479.644761
454,0.001856,116593.077823,0.000000,93642.128340,102512.834978,-40962.644176,141479.644761
455,0.001881,116455.513631,0.000000,93642.128340,102512.834978,-6497.433506,141479.644761
456,0.001890,116405.121672,0.000000,93642.128340,102512.834978,-23768.286549,141479.644761
457,0.001895,116374.425167,0.000000,93642.128340,102512.834978,-64767.370255,141479.644761
458,0.001928,116191.308216,0.000000,93642.128340,102512.834978,31866.132543,141479.644761
459,0.001986,115865.851070,0.000000,93642.128340,102512.834978,6314.903822,141479.644761
460,0.002004,115760.550696,0.000000,93642.128340,102512.834978,129213.960764,141479.644761
461,0.002017,115690.797055,0.000000,93642.128340,102512.834978,-30948.372513,141479.644761
462,0.002032,115606.014080,0.000000,93642.128340,102512.834978,-49562.426880,141479.644761
463,0.002032,115603.451715,110662.868339,93642.128340,102512.834978,28995.750334,141479.644761
464,0.002070,115391.663464,110662.532239,93642.128340,102512.834978,-2878.168513,141479.644761
465,0.002095,115248.323298,0.000000,93642.128340,102512.834978,-6678.091337,141479.644761
466,0.002105,115193.816547,0.000000,93642.128340,102512.834978,7978.249883,141479.644761
467,0.002105,115192.987772,0.000000,93642.128340,102512.834978,-40002.866365,141479.644761
468,0.002113,115149.236488,0.000000,93642.128340,102512.834978,1078.330474,141479.644761
469,0.002158,114889.535169,110661.737844,93642.128340,102512.834978,-24323.284571,141479.644761
470,0.002197,114668.296911,0.000000,93642.128340,102512.834978,13595.866348,141479.644761
471,0.002206,114619.696426,0.000000,93642.128340,102512.834978,28925.693414,141479.644761
472,0.002232,114471.586838,0.000000,93642.128340,102512.834978,22561.898444,141479.644761
473,0.002238,114437.655114,0.000000,93642.128340,102512.834978,23963.477394,141479.644761
474,0.002250,114368.309499,0.000000,93642.128340,102512.834978,57887.523880,141479.644761
475,0.002294,114120.251103,110660.527513,93642.128340,102512.834978,-12110.816337,141479.644761
476,0.002361,113731.753632,0.000000,93642.128340,102512.834978,-30312.326890,141479.644761
477,0.002378,113634.347540,0.000000,93642.128340,102512.834978,-7590.233780,141479.644761
478,0.002390,113568.066361,0.000000,93642.128340,102512.834978,-23140.736353,141479.644761
479,0.002420,113396.917491,0.000000,93642.128340,102512.834978,-4656.928687,141479.644761
480,0.002456,113186.039826,0.000000,93642.128340,102512.834978,-56742.709439,141479.644761
481,0.002479,113057.731468,0.000000,93642.128340,102512.834978,-7567.028039,141479.644761
482,0.002484,113029.040637,110658.824638,93642.128340,102512.834978,-18699.615300,141479.644761
483,0.002495,112966.159928,0.000000,93642.128340,102512.834978,-5280.703747,141479.644761
484,0.002495,112960.753902,0.000000,93642.128340,102512.834978,27545.234164,141479.644761
485,0.002526,112785.942235,0.000000,93642.128340,102512.834978,34370.266308,141479.644761
486,0.002530,112763.546091,0.000000,93642.128340,102512.834978,-17681.212077,141479.644761
487,0.002594,112388.395710,0.000000,93642.128340,102512.834978,19204.396557,141479.644761
488,0.002596,112380.325043,0.000000,93642.128340,102512.834978,-16612.112957,141479.644761
489,0.002597,112376.088989,0.000000,93642.128340,102512.834978,42849.171082,141479.644761
490,0.002644,112101.599922,0.000000,93642.128340,102512.834978,80530.657069,141479.644761
491,0.002685,111861.229088,0.000000,93642.128340,102512.834978,-46904.832892,141479.644761
492,0.002747,111500.025414,110656.466078,93642.128340,102512.834978,62653.803080,141479.644761
493,0.002780,111305.302056,0.000000,93642.128340,102512.834978,-77951.251534,141479.644761
494,0.002796,111212.744275,0.000000,93642.128340,102512.834978,27670.901423,141479.644761
495,0.002812,111118.461394,110655.882511,93642.128340,102512.834978,38788.792043,141479.644761
496,0.002816,111093.434990,0.000000,93642.128340,102512.834978,7031.721384,141479.644761
497,0.002831,111009.736158,0.000000,93642.128340,102512.834978,28070.665216,141479.644761
498,0.002868,110787.749404,110655.378336,93642.128340,102512.834978,-1311.961206,141479.644761
499,0.002883,110704.359335,0.000000,93642.128340,102512.834978,-22335.157840,141479.644761
500,0.002897,110621.394814,0.000000,93642.128340,102512.834978,60919.077678,141479.644761
501,0.002941,110360.630910,0.000000,93642.128340,102512.834978,-36886.152196,141479.644761
502,0.002951,110302.489773,0.000000,93642.128340,102512.834978,4046.245931,141479.644761
503,0.003041,109766.645126,110653.831133,93642.128340,102512.834978,1099.064574,141479.644761
504,0.003081,109528.718290,0.000000,93642.128340,102512.834978,-6270.495331,141479.644761
505,0.003105,109384.996006,0.000000,93642.128340,102512.834978,20422.781342,141479.644761
506,0.003132,109227.058232,0.000000,93642.128340,102512.834978,77325.978990,141479.644761
507,0.003154,109096.657263,0.000000,93642.128340,102512.834978,-21591.203990,141479.644761
508,0.003169,109005.928601,0.000000,93642.128340,102512.834978,-20426.386352,141479.644761
509,0.003189,108886.011764,0.000000,93642.128340,102512.834978,-59449.143274,141479.644761
510,0.003256,108481.360255,0.000000,93642.128340,102512.834978,-27467.067570,141479.644761
511,0.003271,108395.227517,0.000000,93642.128340,102512.834978,14535.951492,141479.644761
512,0.003285,108310.121363,0.000000,93642.128340,102512.834978,26315.136806,141479.644761
513,0.003369,107803.180463,0.000000,93642.128340,102512.834978,8028.503712,141479.644761
514,0.003370,107796.696372,110650.886699,93642.128340,102512.834978,-27561.356840,141479.644761
515,0.003404,107592.686700,0.000000,93642.128340,102512.834978,49580.960730,141479.644761
516,0.003430,107429.850276,110650.344274,93642.128340,102512.834978,-18280.559493,141479.644761
517,0.003457,107266.086921,0.000000,93642.128340,102512.834978,-7108.952024,141479.644761
518,0.003484,107104.054352,0.000000,93642.128340,102512.834978,-11519.536300,141479.644761
519,0.003490,107066.414465,0.000000,93642.128340,102512.834978,-5164.100567,141479.644761
520,0.003514,106919.891205,110649.593310,93642.128340,102512.834978,-16902.649043,141479.644761
521,0.003520,106885.115652,0.000000,93642.128340,102512.834978,28225.235629,141479.644761
522,0.003546,106726.877862,0.000000,93642.128340,102512.834978,-27824.124667,141479.644761
523,0.003579,106527.084248,0.000000,93642.128340,102512.834978,16644.960214,141479.644761
524,0.003613,106319.241577,0.000000,93642.128340,102512.834978,44445.815693,141479.644761
525,0.003613,106316.005818,0.000000,93642.128340,102512.834978,-3113.072877,141479.644761
526,0.003655,106060.023006,0.000000,93642.128340,102512.834978,-2144.892158,141479.644761
527,0.003711,105711.159875,0.000000,93642.128340,102512.834978,23638.711912,141479.644761
528,0.003747,105490.138523,0.000000,93642.128340,102512.834978,-36366.558687,141479.644761
529,0.003764,105386.338180,0.000000,93642.128340,102512.834978,1837.983584,141479.644761
530,0.003777,105303.754453,0.000000,93642.128340,102512.834978,-8844.758287,141479.644761
531,0.003867,104747.305146,110646.434012,93642.128340,102512.834978,-23729.348006,141479.644761
532,0.003903,104520.962015,0.000000,93642.128340,102512.834978,-44710.250858,141479.644761
533,0.003908,104494.222989,0.000000,93642.128340,102512.834978,16536.073867,141479.644761
534,0.003924,104395.029112,0.000000,93642.128340,102512.834978,-29249.052008,141479.644761
535,0.003945,104261.390704,0.000000,93642.128340,102512.834978,-23182.367765,141479.644761
536,0.003964,104143.105706,0.000000,93642.128340,102512.834978,-12291.022608,141479.644761
537,0.003970,104106.902046,0.000000,93642.128340,102512.834978,-6070.243428,141479.644761
538,0.003979,104046.933340,0.000000,93642.128340,102512.834978,-44968.233868,141479.644761
539,0.003993,103963.327654,0.000000,93642.128340,102512.834978,-1779.386018,141479.644761
540,0.004003,103899.007925,0.000000,93642.128340,102512.834978,-1674.464446,141479.644761
541,0.004013,103833.167839,0.000000,93642.128340,102512.834978,-21909.115721,141479.644761
542,0.004028,103742.286868,0.000000,93642.128340,102512.834978,16663.361680,141479.644761
543,0.004045,103635.834901,0.000000,93642.128340,102512.834978,-31751.037323,141479.644761
544,0.004053,103586.994250,0.000000,93642.128340,102512.834978,22083.354335,141479.644761
545,0.004081,103408.006936,0.000000,93642.128340,102512.834978,-33124.263341,141479.644761
546,0.004097,103306.572836,0.000000,93642.128340,102512.834978,-70548.176083,141479.644761
547,0.004108,103237.707440,0.000000,93642.128340,102512.834978,15240.847678,141479.644761
548,0.004121,103153.682959,0.000000,93642.128340,102512.834978,25791.598889,141479.644761
549,0.004140,103033.488848,0.000000,93642.128340,102512.834978,30170.530758,141479.644761
550,0.004146,102999.540377,0.000000,93642.128340,102512.834978,-42250.313135,141479.644761
551,0.004195,102688.152434,110643.499535,93642.128340,102512.834978,-14201.312875,141479.644761
552,0.004239,102408.435296,110643.105408,93642.128340,102512.834978,16223.569511,141479.644761
553,0.004241,102395.050204,0.000000,93642.128340,102512.834978,-43641.711612,141479.644761
554,0.004255,102303.207778,0.000000,93642.128340,102512.834978,-10305.685168,141479.644761
555,0.004257,102290.778443,0.000000,93642.128340,102512.834978,-7149.461259,141479.644761
556,0.004257,102290.400038,0.000000,93642.128340,102512.834978,-11526.083885,141479.644761
557,0.004259,102276.700408,0.000000,93642.128340,102512.834978,-35218.720502,141479.644761
558,0.004312,101941.060752,0.000000,93642.128340,102512.834978,1477.121411,141479.644761
559,0.004323,101871.885058,0.000000,93642.128340,102512.834978,-18668.774933,141479.644761
560,0.004364,101606.651637,0.000000,93642.128340,102512.834978,25682.814935,141479.644761
561,0.004389,101446.603085,0.000000,93642.128340,102512.834978,-300.749546,141479.644761
562,0.004415,101281.460680,0.000000,93642.128340,102512.834978,-15395.446910,141479.644761
563,0.004420,101250.030449,110641.484638,93642.128340,102512.834978,-6990.101310,141479.644761
564,0.004448,101070.589759,0.000000,93642.128340,102512.834978,-36500.391379,141479.644761
565,0.004475,100893.780651,110640.989902,93642.128340,102512.834978,-60711.862816,141479.644761
566,0.004479,100864.367669,0.000000,93642.128340,102512.834978,-61386.290965,141479.644761
567,0.004514,100642.418479,0.000000,93642.128340,102512.834978,8460.690794,141479.644761
568,0.004529,100541.351999,0.000000,93642.128340,102512.834978,14877.714471,141479.644761
569,0.004591,100141.065090,0.000000,93642.128340,102512.834978,6209.903186,141479.644761
570,0.004624,99927.558001,0.000000,93642.128340,102512.834978,-42714.019409,141479.644761
571,0.004635,99854.900143,0.000000,93642.128340,102512.834978,-73889.587403,141479.644761
572,0.004648,99770.553693,0.000000,93642.128340,102512.834978,-2254.132463,141479.644761
573,0.004672,99609.330260,0.000000,93642.128340,102512.834978,-14865.455168,141479.644761
574,0.004701,99425.652848,110638.969467,93642.128340,102512.834978,-2908.578453,141479.644761
575,0.004738,99176.917243,0.000000,93642.128340,102512.834978,-37038.543848,141479.644761
576,0.004782,98889.143937,0.000000,93642.128340,102512.834978,55130.486395,141479.644761
577,0.004823,98617.275970,0.000000,93642.128340,102512.834978,51754.469209,141479.644761
578,0.004841,98502.849362,0.000000,93642.128340,102512.834978,50417.239194,141479.644761
579,0.004870,98305.287507,0.000000,93642.128340,102512.834978,22609.471449,141479.644761
580,0.004901,98099.128144,0.000000,93642.128340,102512.834978,32416.671597,141479.644761
581,0.004925,97941.916733,0.000000,93642.128340,102512.834978,13178.999987,141479.644761
582,0.005001,97434.214403,0.000000,93642.128340,102512.834978,3885.496861,141479.644761
583,0.005002,97431.956137,0.000000,93642.128340,102512.834978,21258.471593,141479.644761
584,0.005009,97379.518408,0.000000,93642.128340,102512.834978,8655.325798,141479.644761
585,0.005042,97163.628674,110635.914445,93642.128340,102512.834978,-4677.602690,141479.644761
586,0.005051,97103.740584,0.000000,93642.128340,102512.834978,30364.072638,141479.644761
587,0.005093,96817.311012,0.000000,93642.128340,102512.834978,11866.827575,141479.644761
588,0.005100,96769.951250,110635.389939,93642.128340,102512.834978,-20458.108292,141479.644761
589,0.005139,96506.237598,0.000000,93642.128340,102512.834978,14823.634473,141479.644761
590,0.005147,96451.037602,0.000000,93642.128340,102512.834978,-48868.616245,141479.644761
591,0.005157,96383.862470,0.000000,93642.128340,102512.834978,27481.164502,141479.644761
592,0.005191,96158.244468,0.000000,93642.128340,102512.834978,-6882.302933,141479.644761
593,0.005200,96095.380024,0.000000,93642.128340,102512.834978,-348.311810,141479.644761
594,0.005201,96086.651521,0.000000,93642.128340,102512.834978,5118.536651,141479.644761
595,0.005224,95931.981518,0.000000,93642.128340,102512.834978,12819.812007,141479.644761
596,0.005228,95905.081680,0.000000,93642.128340,102512.834978,17778.817128,141479.644761
597,0.005236,95852.189336,0.000000,93642.128340,102512.834978,16720.216162,141479.644761
598,0.005247,95778.008316,0.000000,93642.128340,102512.834978,35188.368960,141479.644761
599,0.005260,95690.409928,0.000000,93642.128340,102512.834978,-16795.149853,141479.644761
600,0.005295,95445.466981,0.000000,93642.128340,102512.834978,-14370.566525,141479.644761
601,0.005303,95391.155156,0.000000,93642.128340,102512.834978,-30881.659368,141479.644761
602,0.005325,95242.784364,0.000000,93642.128340,102512.834978,-3636.447644,141479.644761
603,0.005429,94526.810347,0.000000,93642.128340,102512.834978,1088.641418,141479.644761
604,0.005508,93981.008362,0.000000,93642.128340,102512.834978,-9482.799161,141479.644761
605,0.005516,93926.348974,0.000000,93642.128340,102512.834978,-8868.882627,141479.644761
606,0.005534,93799.424624,0.000000,93642.128340,102512.834978,23491.887539,141479.644761
607,0.005583,93462.048441,0.000000,93642.128340,102512.834978,-4605.364872,141479.644761
608,0.005632,93116.845936,0.000000,93642.128340,102512.834978,6490.243637,141479.644761
609,0.005656,92950.990777,0.000000,93642.128340,102512.834978,22903.451644,141479.644761
610,0.005660,92920.920178,0.000000,93642.128340,102512.834978,-10872.399000,141479.644761
611,0.005679,92787.110441,0.000000,93642.128340,102512.834978,7149.380137,141479.644761
612,0.005691,92705.004394,0.000000,93642.128340,102512.834978,21025.426380,141479.644761
613,0.005691,92702.807699,110630.095835,93642.128340,102512.834978,30342.940073,141479.644761
614,0.005719,92504.934840,0.000000,93642.128340,102512.834978,37123.759211,141479.644761
615,0.005720,92498.798277,0.000000,93642.128340,102512.834978,6582.763281,141479.644761
616,0.005743,92341.345057,0.000000,93642.128340,102512.834978,46291.334326,141479.644761
617,0.005775,92112.156535,0.000000,93642.128340,102512.834978,-9698.640992,141479.644761
618,0.005788,92017.723487,0.000000,93642.128340,102512.834978,35017.559968,141479.644761
619,0.005793,91984.845405,0.000000,93642.128340,102512.834978,-26577.622386,141479.644761
620,0.005798,91946.475809,0.000000,93642.128340,102512.834978,-4733.546017,141479.644761
621,0.005842,91636.030199,0.000000,93642.128340,102512.834978,16836.068546,141479.644761
622,0.005908,91168.743738,110628.158016,93642.128340,102512.834978,-881.871509,141479.644761
623,0.005919,91085.642381,0.000000,93642.128340,102512.834978,1202.972379,141479.644761
624,0.005929,91016.620521,0.000000,93642.128340,102512.834978,-11063.544221,141479.644761
625,0.005959,90797.249506,0.000000,93642.128340,102512.834978,-983.646839,141479.644761
626,0.005961,90788.460459,0.000000,93642.128340,102512.834978,14935.670721,141479.644761
627,0.006117,89657.501653,0.000000,93642.128340,102512.834978,16336.442110,141479.644761
628,0.006128,89580.089123,0.000000,93642.128340,102512.834978,-51992.287765,141479.644761
629,0.006194,89101.088545,0.000000,93642.128340,102512.834978,-30040.134965,141479.644761
630,0.006215,88943.449399,0.000000,93642.128340,102512.834978,-26385.535463,141479.644761
631,0.006357,87897.668058,0.000000,93642.128340,102512.834978,21866.321749,141479.644761
632,0.006381,87717.934866,110623.917162,93642.128340,102512.834978,-8888.796388,141479.644761
633,0.006414,87473.326636,110623.622763,93642.128340,102512.834978,-4316.798989,141479.644761
634,0.006417,87451.046075,110623.595988,93642.128340,102512.834978,586.183760,141479.644761
635,0.006423,87402.630789,0.000000,93642.128340,102512.834978,24691.765795,141479.644761
636,0.006436,87308.314665,0.000000,93642.128340,102512.834978,44991.621468,141479.644761
637,0.006483,86959.845666,0.000000,93642.128340,102512.834978,-5496.707516,141479.644761
