#Sample,Regressor_0_USD,Regressor_1_EUR-EURIBOR-3M,Regressor_2_USD-LIBOR-3M,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
964,1.402086,-0.002632,0.009793,2947979.612893,0.000000,1773632.048884,1852540.738136,-1398512.937041,2093807.545081
965,1.402841,0.000129,0.025743,2963310.982016,0.000000,1773632.048884,1852540.738136,148563.817659,2093807.545081
966,1.408820,0.014580,0.019450,2929467.409709,0.000000,1773632.048884,1852540.738136,735836.235882,2093807.545081
967,1.410099,0.022275,0.042720,2943288.724013,0.000000,1773632.048884,1852540.738136,2905262.381064,2093807.545081
968,1.413276,0.000252,0.005198,2953035.889968,0.000000,1773632.048884,1852540.738136,904302.931745,2093807.545081
969,1.422845,0.006961,0.028465,2982423.773936,2595606.690148,1773632.048884,1852540.738136,164255.219832,2093807.545081
970,1.428533,0.009308,0.024673,2980956.977952,0.000000,1773632.048884,1852540.738136,2019465.001499,2093807.545081
971,1.429130,0.010486,0.027169,2982302.176082,0.000000,1773632.048884,1852540.738136,1329303.437278,2093807.545081
972,1.430535,-0.003067,-0.012212,2966220.618629,0.000000,1773632.048884,1852540.738136,1808649.549765,2093807.545081
973,1.431205,0.000313,0.003408,2979401.957369,0.000000,1773632.048884,1852540.738136,-434104.610515,2093807.545081
974,1.436501,0.003793,0.025882,3008459.084461,0.000000,1773632.048884,1852540.738136,-1172188.101036,2093807.545081
975,1.443789,-0.000004,-0.002743,2992323.983515,0.000000,1773632.048884,1852540.738136,-2507303.583083,2093807.545081
976,1.450053,-0.013724,-0.010926,3024564.348238,0.000000,1773632.048884,1852540.738136,-540443.615209,2093807.545081
977,1.458323,0.011678,-0.000521,2990284.840617,0.000000,1773632.048884,1852540.738136,1938563.659995,2093807.545081
978,1.459857,-0.001392,0.014993,3043724.071936,0.000000,1773632.048884,1852540.738136,-739825.411450,2093807.545081
979,1.463009,-0.000971,0.005706,3035881.504624,0.000000,1773632.048884,1852540.738136,-1018782.416177,2093807.545081
980,1.477033,-0.008436,0.009696,3080362.485817,0.000000,1773632.048884,1852540.738136,-3235846.154363,2093807.545081
981,1.477546,0.000888,0.025548,3079248.290071,0.000000,1773632.048884,1852540.738136,1800853.461862,2093807.545081
982,1.496961,-0.000891,0.012990,3097693.999197,0.000000,1773632.048884,1852540.738136,1639499.125016,2093807.545081
983,1.514749,-0.001419,-0.003821,3105361.405360,0.000000,1773632.048884,1852540.738136,-514162.073970,2093807.545081
984,1.531635,-0.005105,-0.021788,3117489.231137,0.000000,1773632.048884,1852540.738136,1615333.491867,2093807.545081
985,1.537408,0.007037,0.024354,3155220.104268,0.000000,1773632.048884,1852540.738136,-1055187.408626,2093807.545081
986,1.540587,-0.011362,-0.010664,3159128.184337,0.000000,1773632.048884,1852540.738136,-391940.741007,2093807.545081
987,1.549540,0.015045,0.011844,3139967.525577,0.000000,1773632.048884,1852540.738136,1449141.614667,2093807.545081
988,1.556394,0.009806,-0.010031,3135490.803610,0.000000,1773632.048884,1852540.738136,-2496048.972431,2093807.545081
989,1.566972,-0.000859,0.019319,3211275.520632,0.000000,1773632.048884,1852540.738136,-686236.064929,2093807.545081
990,1.586541,0.014681,0.008083,3191981.037194,0.000000,1773632.048884,1852540.738136,-2221949.939375,2093807.545081
991,1.600861,-0.000018,-0.025837,3205462.487911,0.000000,1773632.048884,1852540.738136,197924.566244,2093807.545081
992,1.634436,-0.019587,0.003891,3332638.354030,0.000000,1773632.048884,1852540.738136,-1681880.241881,2093807.545081
993,1.646713,0.000609,0.012437,3316487.177971,0.000000,1773632.048884,1852540.738136,-1950078.574776,2093807.545081
994,1.675465,-0.020909,-0.005631,3382834.150147,0.000000,1773632.048884,1852540.738136,-533888.115724,2093807.545081
995,1.685566,-0.000180,0.006312,3366595.019846,0.000000,1773632.048884,1852540.738136,-661652.856919,2093807.545081
996,1.737594,0.000058,0.017164,3451211.691391,0.000000,1773632.048884,1852540.738136,-1405599.572788,2093807.545081
997,1.784438,-0.014905,0.010907,3539054.647966,0.000000,1773632.048884,1852540.738136,2260628.848152,2093807.545081
998,1.852407,0.005675,0.020097,3598397.592599,0.000000,1773632.048884,1852540.738136,-145713.355687,2093807.545081
999,2.131420,0.001393,-0.007637,3931772.620983,0.000000,1773632.048884,1852540.738136,-708083.190779,2093807.545081
