#TimeStep,Date,DaysInPeriod,ZeroOrderDIM,AverageDIM,AverageFLOW,SimpleDIM,NettingSet
41,2017-09-15,14,95421.573857,88117.679160,0.000000,111156.291518,CPTY_A
42,2017-09-29,14,95024.089446,87671.683456,0.000000,106696.509057,CPTY_A
43,2017-10-13,14,97987.580255,89269.680161,0.000000,122600.419326,CPTY_A
44,2017-10-27,17,96059.346309,87776.324109,0.000000,115215.663089,CPTY_A
45,2017-11-13,11,95733.935793,88025.164506,0.000000,104812.538979,CPTY_A
46,2017-11-24,14,98006.212173,89114.938809,0.000000,118068.081244,CPTY_A
47,2017-12-08,14,101130.071256,91870.606854,0.000000,129482.161604,CPTY_A
48,2017-12-22,14,96206.189256,88056.037355,0.000000,116340.991351,CPTY_A
49,2018-01-05,14,98256.756315,89662.746552,0.000000,113309.955872,CPTY_A
50,2018-01-19,14,96833.174316,88851.498286,0.000000,113575.178530,CPTY_A
51,2018-02-02,14,96647.250081,88119.425376,0.000000,118878.223459,CPTY_A
52,2018-02-16,14,98846.154207,89921.513792,0.000000,118717.903485,CPTY_A
53,2018-03-02,14,114609.970382,105143.868017,0.000000,138408.087416,CPTY_A
54,2018-03-16,18,76800.999110,70090.168370,0.000000,106085.142239,CPTY_A
55,2018-04-03,10,95321.177733,87200.904684,0.000000,129513.878379,CPTY_A
56,2018-04-13,14,101837.439828,92174.477973,0.000000,120270.444582,CPTY_A
57,2018-04-27,14,96796.661249,88004.928159,0.000000,129814.325475,CPTY_A
58,2018-05-11,14,98402.959042,89326.026270,0.000000,123127.527242,CPTY_A
59,2018-05-25,14,97627.758523,88830.141954,0.000000,118343.799558,CPTY_A
60,2018-06-08,14,98872.793436,89581.647299,0.000000,125095.301070,CPTY_A
61,2018-06-22,14,101111.691630,91366.242300,0.000000,130930.124822,CPTY_A
62,2018-07-06,14,99197.285106,89812.622561,0.000000,137959.089919,CPTY_A
63,2018-07-20,14,98739.294763,89758.814955,0.000000,127080.150396,CPTY_A
64,2018-08-03,14,95933.379003,87404.741275,0.000000,121615.497815,CPTY_A
65,2018-08-17,14,99391.759157,90442.975776,0.000000,124634.856070,CPTY_A
66,2018-08-31,14,105612.007213,95983.008692,0.000000,115429.993975,CPTY_A
67,2018-09-14,14,93387.230774,84823.270549,0.000000,111340.309052,CPTY_A
68,2018-09-28,14,102485.061788,92896.896816,0.000000,120514.394351,CPTY_A
69,2018-10-12,14,99450.181197,89981.631432,0.000000,116183.711901,CPTY_A
70,2018-10-26,14,99458.597739,90491.356814,0.000000,132408.343537,CPTY_A
71,2018-11-09,14,101705.228721,92250.748086,0.000000,134993.429674,CPTY_A
72,2018-11-23,14,99839.829008,90987.276125,0.000000,135666.940274,CPTY_A
73,2018-12-07,14,101703.254102,92399.948761,0.000000,138914.312115,CPTY_A
74,2018-12-21,14,107614.743165,97608.872425,0.000000,136911.580509,CPTY_A
75,2019-01-04,14,105738.373975,95867.577909,0.000000,132265.519248,CPTY_A
76,2019-01-18,14,96063.613374,87114.225284,0.000000,118087.078567,CPTY_A
77,2019-02-01,14,98085.603617,89220.825985,0.000000,128946.400884,CPTY_A
78,2019-02-15,14,100213.694964,91133.567043,0.000000,133097.577188,CPTY_A
79,2019-03-01,14,105434.340695,95484.923269,0.000000,126224.997906,CPTY_A
80,2019-03-15,14,97931.857036,89534.241675,0.000000,116867.082741,CPTY_A
81,2019-03-29,14,101374.600385,92122.789076,0.000000,136116.419874,CPTY_A
82,2019-04-12,14,103795.930060,94455.922127,0.000000,138947.684629,CPTY_A
83,2019-04-26,14,99866.546160,90394.483687,0.000000,119615.001408,CPTY_A
84,2019-05-10,14,100959.077353,91627.600555,0.000000,127944.032320,CPTY_A
85,2019-05-24,14,100399.661104,91224.075634,0.000000,131900.535793,CPTY_A
86,2019-06-07,14,101949.049960,92377.536596,0.000000,121511.007915,CPTY_A
87,2019-06-21,14,101553.931819,92498.534055,0.000000,140370.432957,CPTY_A
88,2019-07-05,14,98389.801947,89761.473379,0.000000,136440.005002,CPTY_A
89,2019-07-19,14,104274.242737,94716.459484,0.000000,134883.559890,CPTY_A
90,2019-08-02,14,104005.767947,94719.666914,0.000000,151328.683237,CPTY_A
91,2019-08-16,14,103365.240457,94135.746058,0.000000,133324.545952,CPTY_A
92,2019-08-30,14,104675.243931,94868.259764,0.000000,124383.691441,CPTY_A
93,2019-09-13,14,109427.216178,98988.463444,0.000000,131420.413993,CPTY_A
94,2019-09-27,14,104885.069253,95491.534115,0.000000,151877.604585,CPTY_A
95,2019-10-11,14,107643.975529,98618.736521,0.000000,139925.673069,CPTY_A
96,2019-10-25,14,95502.583887,87901.897663,0.000000,104600.249574,CPTY_A
97,2019-11-08,14,101584.160276,92471.100572,0.000000,136956.355233,CPTY_A
98,2019-11-22,14,103936.588792,94663.598810,0.000000,122728.143007,CPTY_A
99,2019-12-06,14,100695.132779,91794.615670,0.000000,132364.112011,CPTY_A
100,2019-12-20,14,102512.834978,93642.128340,0.000000,141479.644761,CPTY_A
101,2020-01-03,14,99932.119069,91122.159946,0.000000,127780.607828,CPTY_A
102,2020-01-17,14,98881.767978,90529.169106,0.000000,132884.842298,CPTY_A
103,2020-01-31,14,102633.530978,94122.746713,0.000000,133488.890160,CPTY_A
104,2020-02-14,14,103906.702447,95125.190630,0.000000,144079.075930,CPTY_A
105,2020-02-28,14,103593.957537,94895.618872,0.000000,118643.792627,CPTY_A
106,2020-03-13,14,101833.186961,93572.809527,0.000000,137087.095889,CPTY_A
107,2020-03-27,18,102731.100526,94124.432524,0.000000,140391.275530,CPTY_A
108,2020-04-14,10,105799.374417,96835.161139,0.000000,139881.929974,CPTY_A
109,2020-04-24,14,105918.601100,96936.298208,0.000000,126431.541275,CPTY_A
110,2020-05-08,14,105023.818622,96355.926726,0.000000,148087.201782,CPTY_A
111,2020-05-22,14,107604.608452,98632.330534,0.000000,134724.787054,CPTY_A
112,2020-06-05,14,100939.551965,92954.983531,0.000000,126995.147109,CPTY_A
113,2020-06-19,17,102805.149771,94541.529836,0.000000,131838.388997,CPTY_A
114,2020-07-06,11,103463.579199,95225.382712,0.000000,127833.077614,CPTY_A
115,2020-07-17,14,102074.601910,94257.438598,0.000000,129113.617697,CPTY_A
116,2020-07-31,14,99032.216439,91369.042107,0.000000,120900.439476,CPTY_A
117,2020-08-14,14,106804.648992,98542.998655,0.000000,140450.256842,CPTY_A
118,2020-08-28,14,105941.273335,97787.993597,0.000000,144144.751071,CPTY_A
119,2020-09-11,14,102141.637351,94164.402165,0.000000,120449.709979,CPTY_A
120,2020-09-25,14,107001.545092,98617.359015,0.000000,150935.183133,CPTY_A
121,2020-10-09,14,103516.998791,95502.896570,0.000000,142152.939866,CPTY_A
122,2020-10-23,14,105693.185386,97566.230825,0.000000,148573.221522,CPTY_A
123,2020-11-06,14,104029.239376,96027.026346,0.000000,145196.680933,CPTY_A
124,2020-11-20,14,101472.502929,93723.119358,0.000000,128184.507927,CPTY_A
125,2020-12-04,14,105120.414667,96988.220960,0.000000,145351.627525,CPTY_A
126,2020-12-18,17,108985.853950,100500.032524,0.000000,157035.035969,CPTY_A
127,2021-01-04,11,97307.742375,89953.286177,0.000000,121277.168104,CPTY_A
128,2021-01-15,14,112783.009762,104328.230416,0.000000,146002.782247,CPTY_A
129,2021-01-29,14,104566.986156,96634.412210,0.000000,124048.752152,CPTY_A
130,2021-02-12,14,102974.416480,95347.376748,0.000000,127662.758394,CPTY_A
131,2021-02-26,14,105038.296311,97472.375240,0.000000,155702.454813,CPTY_A
132,2021-03-12,14,106180.350998,98261.736274,0.000000,131596.979525,CPTY_A
133,2021-03-26,14,101213.255418,93708.796612,0.000000,124211.175271,CPTY_A
134,2021-04-09,14,103111.360643,95352.608042,0.000000,132029.445874,CPTY_A
135,2021-04-23,14,104991.192247,97187.093762,0.000000,128909.560108,CPTY_A
136,2021-05-07,14,110738.157947,102638.537146,0.000000,150390.336592,CPTY_A
137,2021-05-21,14,105769.426256,97847.950692,0.000000,135929.555918,CPTY_A
138,2021-06-04,14,105997.966496,98266.483200,0.000000,156760.090958,CPTY_A
139,2021-06-18,14,103342.336353,96036.124935,0.000000,139645.088310,CPTY_A
140,2021-07-02,14,105157.527063,97598.356873,0.000000,131395.872500,CPTY_A
141,2021-07-16,14,101154.126336,94128.777824,0.000000,134269.492338,CPTY_A
142,2021-07-30,14,111144.147788,103471.369725,0.000000,138423.330736,CPTY_A
143,2021-08-13,14,105116.361701,97721.789909,0.000000,122630.732807,CPTY_A
144,2021-08-27,14,106859.025725,99331.081591,0.000000,144017.039250,CPTY_A
145,2021-09-10,14,106266.204000,98660.332406,0.000000,161604.734018,CPTY_A
146,2021-09-24,14,107389.812000,99806.585349,0.000000,148439.848298,CPTY_A
147,2021-10-08,14,105682.384228,98424.405439,0.000000,139282.866436,CPTY_A
148,2021-10-22,14,104224.875360,97396.085460,0.000000,126927.871183,CPTY_A
149,2021-11-05,14,104133.785987,97207.226831,0.000000,140664.297781,CPTY_A
150,2021-11-19,14,102724.575581,96326.402977,0.000000,127562.772785,CPTY_A
151,2021-12-03,14,109138.140911,102444.686722,0.000000,143247.842206,CPTY_A
152,2021-12-17,18,114303.421094,107341.096382,0.000000,181858.496055,CPTY_A
153,2022-01-04,10,107844.788601,101316.252916,0.000000,139419.184603,CPTY_A
154,2022-01-14,14,105784.149851,99400.670007,0.000000,139596.752025,CPTY_A
155,2022-01-28,14,107188.928719,100946.468877,0.000000,141836.850064,CPTY_A
156,2022-02-11,14,101680.151412,95749.404140,0.000000,117310.979274,CPTY_A
157,2022-02-25,14,109924.996638,103343.419016,0.000000,138179.702372,CPTY_A
158,2022-03-11,14,106419.936849,100077.858317,0.000000,137274.806352,CPTY_A
159,2022-03-25,14,103189.734919,97061.422511,0.000000,141196.413041,CPTY_A
160,2022-04-08,14,105471.416006,99243.943125,0.000000,143745.942386,CPTY_A
161,2022-04-22,14,103078.332394,96984.399473,0.000000,132476.897356,CPTY_A
162,2022-05-06,14,105216.373573,99094.191372,0.000000,136792.077949,CPTY_A
163,2022-05-20,14,105699.488411,99699.806496,0.000000,124956.637391,CPTY_A
164,2022-06-03,14,102373.998228,96567.384538,0.000000,134280.690034,CPTY_A
165,2022-06-17,14,103675.974846,97770.381197,0.000000,130082.652897,CPTY_A
166,2022-07-01,14,100715.249205,94928.332647,0.000000,136968.134839,CPTY_A
167,2022-07-15,14,103114.630423,97259.811837,0.000000,146061.142550,CPTY_A
168,2022-07-29,14,103329.991031,97443.044082,0.000000,136594.235161,CPTY_A
169,2022-08-12,14,103701.179797,97955.701269,0.000000,154943.910400,CPTY_A
170,2022-08-26,14,105893.188180,99932.353668,0.000000,131406.731442,CPTY_A
171,2022-09-09,14,104910.105378,99014.740862,0.000000,134359.403191,CPTY_A
172,2022-09-23,14,106116.046193,100109.504517,0.000000,144879.722074,CPTY_A
173,2022-10-07,14,107632.561912,101703.039543,0.000000,135673.209766,CPTY_A
174,2022-10-21,14,106131.893563,100394.544362,0.000000,131496.133903,CPTY_A
175,2022-11-04,14,104327.766992,98801.370227,0.000000,133415.702834,CPTY_A
176,2022-11-18,14,109062.791006,103342.091141,0.000000,129773.702239,CPTY_A
177,2022-12-02,14,109739.031527,104353.030550,0.000000,137499.527472,CPTY_A
178,2022-12-16,14,110823.700247,105449.573918,0.000000,145291.823981,CPTY_A
179,2022-12-30,14,111790.882548,106273.640215,0.000000,143752.075282,CPTY_A
180,2023-01-13,14,99190.295088,94356.225698,0.000000,139750.156732,CPTY_A
181,2023-01-27,14,104937.563366,99772.892220,0.000000,144628.035859,CPTY_A
182,2023-02-10,14,103834.651728,98737.326901,0.000000,138242.043934,CPTY_A
183,2023-02-24,14,111339.535463,105916.334310,0.000000,142124.739986,CPTY_A
184,2023-03-10,14,114186.862746,108794.432899,0.000000,163060.003566,CPTY_A
185,2023-03-24,18,105146.018616,100184.370231,0.000000,144296.898493,CPTY_A
186,2023-04-11,10,109582.338049,104407.532616,0.000000,141735.032382,CPTY_A
187,2023-04-21,14,110008.076577,104729.118412,0.000000,146671.786047,CPTY_A
188,2023-05-05,14,104292.202446,99424.396795,0.000000,138607.720136,CPTY_A
189,2023-05-19,14,102729.372223,97800.730522,0.000000,137095.512173,CPTY_A
190,2023-06-02,14,107409.495068,102220.588384,0.000000,154001.981459,CPTY_A
191,2023-06-16,14,102804.836609,97809.456520,0.000000,137341.836504,CPTY_A
192,2023-06-30,14,102597.729174,97755.463671,0.000000,137644.504500,CPTY_A
193,2023-07-14,14,111177.237163,106318.596751,0.000000,156561.739032,CPTY_A
194,2023-07-28,14,114190.180634,109092.783816,0.000000,144671.355990,CPTY_A
195,2023-08-11,14,110155.738133,105208.035052,0.000000,156264.369445,CPTY_A
196,2023-08-25,14,108426.356788,103741.712290,0.000000,145851.981127,CPTY_A
197,2023-09-08,14,108992.653091,104325.512902,0.000000,147452.680329,CPTY_A
198,2023-09-22,14,111665.704810,107142.549347,0.000000,168419.595115,CPTY_A
199,2023-10-06,14,110294.789765,105532.718481,0.000000,148119.767539,CPTY_A
200,2023-10-20,14,106876.652336,101962.652302,0.000000,134465.170712,CPTY_A
201,2023-11-03,14,105976.257116,101404.960789,0.000000,161265.259583,CPTY_A
202,2023-11-17,14,105680.902504,101253.547974,0.000000,139921.022825,CPTY_A
203,2023-12-01,14,107865.359078,103316.616146,0.000000,167229.357703,CPTY_A
204,2023-12-15,14,106353.782070,101989.394108,0.000000,152258.882897,CPTY_A
205,2023-12-29,14,104821.365550,100466.801186,0.000000,131050.713501,CPTY_A
206,2024-01-12,14,106525.697274,102105.401767,0.000000,131409.311628,CPTY_A
207,2024-01-26,14,103621.311315,99428.403823,0.000000,126930.499931,CPTY_A
208,2024-02-09,14,104803.580596,100496.055280,0.000000,131563.738847,CPTY_A
209,2024-02-23,14,107662.817944,103104.071671,0.000000,149558.190701,CPTY_A
210,2024-03-08,14,107787.207311,103283.581921,0.000000,141084.427919,CPTY_A
211,2024-03-22,14,109064.725764,104699.120203,0.000000,137823.602453,CPTY_A
212,2024-04-05,14,106275.558602,102031.868400,0.000000,133522.800937,CPTY_A
213,2024-04-19,14,104492.601240,100267.785729,0.000000,133139.548537,CPTY_A
214,2024-05-03,14,103054.428287,98801.677470,0.000000,126602.989068,CPTY_A
215,2024-05-17,14,106267.192423,102052.319208,0.000000,127225.417858,CPTY_A
216,2024-05-31,14,110611.254181,106325.590833,0.000000,155306.434262,CPTY_A
217,2024-06-14,14,109587.897025,105186.829042,0.000000,151215.546267,CPTY_A
218,2024-06-28,14,106710.702229,102529.268891,0.000000,165031.794839,CPTY_A
219,2024-07-12,14,111504.749102,107300.461186,0.000000,164062.254891,CPTY_A
220,2024-07-26,14,92899.047302,89061.396036,0.000000,121772.518455,CPTY_A
221,2024-08-09,14,119115.685655,114371.864037,0.000000,165801.109715,CPTY_A
222,2024-08-23,14,111285.170144,107813.773225,0.000000,168376.177046,CPTY_A
223,2024-09-06,14,106761.866777,103058.791760,0.000000,148449.320972,CPTY_A
224,2024-09-20,14,103747.010103,99944.307793,0.000000,112410.188597,CPTY_A
225,2024-10-04,14,106471.904424,103194.365645,0.000000,130776.081547,CPTY_A
226,2024-10-18,14,108026.650810,104052.666505,0.000000,162836.258726,CPTY_A
227,2024-11-01,14,106044.330774,102201.691361,0.000000,133660.403398,CPTY_A
228,2024-11-15,14,106395.874175,102641.255664,0.000000,134835.034578,CPTY_A
229,2024-11-29,14,108343.097369,104587.655473,0.000000,144091.942405,CPTY_A
230,2024-12-13,14,105390.733715,101725.635468,0.000000,148109.358935,CPTY_A
231,2024-12-27,14,109975.324725,106583.951142,0.000000,150235.988182,CPTY_A
232,2025-01-10,14,102676.045472,99401.728619,0.000000,142658.037566,CPTY_A
233,2025-01-24,14,108755.351988,105603.440797,0.000000,154618.478290,CPTY_A
234,2025-02-07,14,106682.811430,103475.073357,0.000000,154007.438474,CPTY_A
235,2025-02-21,14,109282.815391,106048.419470,0.000000,146646.979757,CPTY_A
236,2025-03-07,14,112684.469930,109645.518618,0.000000,156700.077071,CPTY_A
237,2025-03-21,14,109819.235824,106750.449734,0.000000,147271.573239,CPTY_A
238,2025-04-04,18,100970.062806,98276.339420,0.000000,132660.984363,CPTY_A
239,2025-04-22,10,110563.613864,107777.363589,0.000000,151003.280684,CPTY_A
240,2025-05-02,14,105954.902990,103097.241391,0.000000,138375.941093,CPTY_A
241,2025-05-16,14,107325.438106,104393.510776,0.000000,148135.733665,CPTY_A
242,2025-05-30,14,104110.581547,101546.780076,0.000000,130949.381142,CPTY_A
243,2025-06-13,14,107238.101435,104513.068265,0.000000,148574.791880,CPTY_A
244,2025-06-27,14,106130.399947,103703.295512,0.000000,163652.282218,CPTY_A
245,2025-07-11,14,109137.017271,106549.283956,0.000000,150378.136460,CPTY_A
246,2025-07-25,14,108873.990804,106210.678242,0.000000,149131.185965,CPTY_A
247,2025-08-08,14,108348.044491,105786.482119,0.000000,147530.412424,CPTY_A
248,2025-08-22,14,112586.586323,109871.532465,0.000000,154436.367159,CPTY_A
249,2025-09-05,14,106762.762380,104099.182780,0.000000,160555.305359,CPTY_A
250,2025-09-19,14,105687.679779,103254.882439,0.000000,142114.959502,CPTY_A
251,2025-10-03,14,113207.525022,110773.136604,0.000000,151775.915383,CPTY_A
252,2025-10-17,14,113804.020676,111428.728822,0.000000,153718.125782,CPTY_A
253,2025-10-31,14,107802.750081,105590.331549,0.000000,136180.312406,CPTY_A
254,2025-11-14,14,107360.867443,105206.173630,0.000000,154807.798900,CPTY_A
255,2025-11-28,14,113699.422681,111428.211391,0.000000,160669.518803,CPTY_A
256,2025-12-12,17,111166.013893,109080.238338,0.000000,152975.727705,CPTY_A
257,2025-12-29,11,114618.383906,112348.343026,0.000000,157119.062467,CPTY_A
258,2026-01-09,14,106031.353734,103792.287862,0.000000,136896.273725,CPTY_A
259,2026-01-23,14,117732.828927,115643.354022,0.000000,163541.390334,CPTY_A
260,2026-02-06,14,108840.383227,106706.790523,0.000000,163558.251029,CPTY_A
261,2026-02-20,14,109182.699863,106930.046106,0.000000,154855.828209,CPTY_A
262,2026-03-06,14,109657.095572,107482.766173,0.000000,139540.097898,CPTY_A
263,2026-03-20,18,109112.281696,106934.606892,0.000000,156882.678945,CPTY_A
264,2026-04-07,10,116513.666230,114390.650496,0.000000,145326.284490,CPTY_A
265,2026-04-17,18,120251.536870,118168.688472,0.000000,158033.712958,CPTY_A
266,2026-05-05,10,124671.167822,122564.022257,0.000000,140677.943451,CPTY_A
267,2026-05-15,14,115923.466293,113929.259089,0.000000,157686.870370,CPTY_A
268,2026-05-29,14,115849.544168,114100.735444,0.000000,144016.755568,CPTY_A
269,2026-06-12,14,111721.551714,110093.767204,0.000000,168356.804518,CPTY_A
270,2026-06-26,14,110574.757205,108872.951488,0.000000,135939.246084,CPTY_A
271,2026-07-10,14,112917.669064,111163.248946,0.000000,145435.937116,CPTY_A
272,2026-07-24,14,110098.532567,108492.305928,0.000000,137924.233902,CPTY_A
273,2026-08-07,14,114265.035727,112690.950012,0.000000,165858.844510,CPTY_A
274,2026-08-21,14,109788.031841,108295.082581,0.000000,139229.799399,CPTY_A
275,2026-09-04,14,108934.431635,107395.442379,0.000000,147403.945190,CPTY_A
276,2026-09-18,14,106473.194591,105116.880343,0.000000,141244.115447,CPTY_A
277,2026-10-02,14,110733.414280,109957.880436,0.000000,154829.630816,CPTY_A
278,2026-10-16,14,112109.875197,111339.998769,0.000000,159490.886314,CPTY_A
279,2026-10-30,14,103792.187257,103326.236269,0.000000,151664.286289,CPTY_A
280,2026-11-13,14,105481.080831,104981.524362,0.000000,152713.925725,CPTY_A
281,2026-11-27,14,109513.901667,109367.902994,0.000000,133013.538784,CPTY_A
282,2026-12-11,18,106398.870624,106227.495675,0.000000,126180.790159,CPTY_A
283,2026-12-29,10,105545.309220,105221.871252,0.000000,122048.393399,CPTY_A
284,2027-01-08,14,103513.297209,103119.688115,0.000000,130496.942021,CPTY_A
285,2027-01-22,14,104509.651197,103548.416756,0.000000,134850.048966,CPTY_A
286,2027-02-05,14,105468.802892,104450.720240,0.000000,136725.018010,CPTY_A
287,2027-02-19,14,103136.091938,102248.078229,-10867.104306,127674.994979,CPTY_A
288,2027-03-05,14,98638.750801,97924.822799,0.000000,149548.385740,CPTY_A
289,2027-03-19,14,101243.710690,100673.200651,0.000000,143549.422450,CPTY_A
290,2027-04-02,14,102984.953427,102492.224449,0.000000,131969.229093,CPTY_A
291,2027-04-16,14,100394.747487,99857.546609,0.000000,135981.756800,CPTY_A
292,2027-04-30,14,98879.305281,98306.570162,0.000000,135570.217034,CPTY_A
293,2027-05-14,14,107589.224757,107204.508736,0.000000,149080.078088,CPTY_A
294,2027-05-28,14,88716.120661,88344.351327,0.000000,120801.115803,CPTY_A
295,2027-06-11,14,93505.428164,93253.126791,0.000000,124580.482464,CPTY_A
296,2027-06-25,14,99127.819559,98893.977485,0.000000,132859.985369,CPTY_A
297,2027-07-09,14,98731.666062,98491.461951,0.000000,132780.468931,CPTY_A
298,2027-07-23,14,99271.935881,99412.327842,0.000000,132440.322076,CPTY_A
299,2027-08-06,14,99455.750762,99313.271909,0.000000,130579.711228,CPTY_A
300,2027-08-20,14,98433.223691,98438.267871,-11194.837768,130922.570270,CPTY_A
301,2027-09-03,14,96061.379049,96108.975129,0.000000,127217.430866,CPTY_A
302,2027-09-17,14,88312.105607,88401.552058,0.000000,110475.595439,CPTY_A
303,2027-10-01,14,90708.317572,91049.998857,0.000000,120472.937099,CPTY_A
304,2027-10-15,14,92475.648682,92998.231633,0.000000,115412.700256,CPTY_A
305,2027-10-29,14,95277.373635,95667.965703,0.000000,121863.296222,CPTY_A
306,2027-11-12,14,87607.057166,88479.454451,0.000000,119835.488062,CPTY_A
307,2027-11-26,14,94135.715758,94681.265991,0.000000,110543.090446,CPTY_A
308,2027-12-10,19,91516.875588,92101.344801,0.000000,118992.167328,CPTY_A
309,2027-12-29,9,89901.781191,90593.619666,0.000000,121096.965114,CPTY_A
310,2028-01-07,14,91058.209892,91756.386206,0.000000,123845.220966,CPTY_A
311,2028-01-21,14,90260.517873,90880.967692,0.000000,113977.920587,CPTY_A
312,2028-02-04,14,88124.975481,88816.320536,0.000000,114528.753623,CPTY_A
313,2028-02-18,14,91412.589232,92317.778180,61321.260471,114903.467842,CPTY_A
314,2028-03-03,14,86336.607719,87103.425116,0.000000,118839.198125,CPTY_A
315,2028-03-17,14,85312.356491,86095.204624,0.000000,123337.645082,CPTY_A
316,2028-03-31,18,83930.762184,84650.399539,0.000000,112761.293442,CPTY_A
317,2028-04-18,10,85627.936085,86214.906156,0.000000,115045.407162,CPTY_A
318,2028-04-28,14,83073.343443,83657.133423,0.000000,111595.604325,CPTY_A
319,2028-05-12,14,98079.866871,98670.452597,0.000000,132779.293325,CPTY_A
320,2028-05-26,14,70166.054173,70713.858689,0.000000,92333.181182,CPTY_A
321,2028-06-09,14,84233.026086,84962.162418,0.000000,119286.774404,CPTY_A
322,2028-06-23,14,83067.009225,83889.964199,0.000000,115682.185977,CPTY_A
323,2028-07-07,14,79809.440531,80654.817342,0.000000,110657.172751,CPTY_A
324,2028-07-21,14,81957.727673,82902.938601,0.000000,112047.492892,CPTY_A
325,2028-08-04,14,87781.067371,88896.510720,0.000000,117283.465043,CPTY_A
326,2028-08-18,14,84925.429693,85966.260403,-11847.999493,120245.702786,CPTY_A
327,2028-09-01,14,74945.208423,76083.399558,0.000000,109756.180174,CPTY_A
328,2028-09-15,14,81253.878907,82493.751277,0.000000,103460.977609,CPTY_A
329,2028-09-29,14,75690.319303,76895.311354,0.000000,102079.296125,CPTY_A
330,2028-10-13,14,80042.883626,81008.488145,0.000000,102952.442949,CPTY_A
331,2028-10-27,17,77742.154693,78828.614683,0.000000,104242.468672,CPTY_A
332,2028-11-13,11,78574.387670,79720.121300,0.000000,104205.427191,CPTY_A
333,2028-11-24,14,81027.418929,82336.046813,0.000000,103549.190810,CPTY_A
334,2028-12-08,14,77202.151297,78524.613506,0.000000,109826.827645,CPTY_A
335,2028-12-22,14,76189.004801,77405.032838,0.000000,101439.271144,CPTY_A
336,2029-01-05,14,76585.395156,77898.213968,0.000000,94708.677957,CPTY_A
337,2029-01-19,14,77341.567424,78759.066192,0.000000,104482.689097,CPTY_A
