#Sample,Regressor_0_USD,Regressor_1_USD-LIBOR-3M,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
580,0.930372,0.037835,653652.849408,0.000000,662296.120525,686680.771158,291756.540480,705674.475361
581,0.931366,-0.006865,808045.303885,0.000000,662296.120525,686680.771158,341040.395472,705674.475361
582,0.932547,-0.006054,805087.625204,0.000000,662296.120525,686680.771158,-637243.031648,705674.475361
583,0.933020,-0.003056,790944.148602,719219.622708,662296.120525,686680.771158,98327.315746,705674.475361
584,0.933445,0.030483,669710.361873,0.000000,662296.120525,686680.771158,-95822.696550,705674.475361
585,0.934388,0.024490,685628.697635,0.000000,662296.120525,686680.771158,-423147.755405,705674.475361
586,0.935358,0.009573,737443.437783,0.000000,662296.120525,686680.771158,-61974.576337,705674.475361
587,0.936148,0.038145,656907.480309,0.000000,662296.120525,686680.771158,761898.141094,705674.475361
588,0.937247,0.014324,720845.654063,0.000000,662296.120525,686680.771158,113096.889179,705674.475361
589,0.937299,0.036975,659543.095143,0.000000,662296.120525,686680.771158,-227906.571098,705674.475361
590,0.937434,0.020589,699623.868451,0.000000,662296.120525,686680.771158,-81818.552353,705674.475361
591,0.939838,0.048126,648520.061837,721920.459352,662296.120525,686680.771158,35724.240953,705674.475361
592,0.940389,0.012992,728367.071117,0.000000,662296.120525,686680.771158,-348222.863836,705674.475361
593,0.943099,0.048518,650101.594227,0.000000,662296.120525,686680.771158,7695.608473,705674.475361
594,0.943102,0.043670,654033.119965,0.000000,662296.120525,686680.771158,106830.077153,705674.475361
595,0.943984,0.014686,725015.942160,0.000000,662296.120525,686680.771158,-493710.823225,705674.475361
596,0.945042,0.043342,655555.237903,0.000000,662296.120525,686680.771158,-221800.216771,705674.475361
597,0.945277,0.010646,741490.691841,0.000000,662296.120525,686680.771158,435061.751746,705674.475361
598,0.945683,0.019159,710742.344215,0.000000,662296.120525,686680.771158,-613290.165232,705674.475361
599,0.945870,-0.007559,824624.265794,0.000000,662296.120525,686680.771158,-174983.529234,705674.475361
600,0.945988,0.003336,772857.176292,0.000000,662296.120525,686680.771158,-679274.708357,705674.475361
601,0.946140,0.001778,779992.724576,0.000000,662296.120525,686680.771158,185249.792291,705674.475361
602,0.946264,0.016547,720168.368129,0.000000,662296.120525,686680.771158,-238054.774532,705674.475361
603,0.947061,-0.009874,837550.920404,724796.526365,662296.120525,686680.771158,422877.486835,705674.475361
604,0.947215,0.027837,686101.126418,0.000000,662296.120525,686680.771158,82700.763777,705674.475361
605,0.947442,0.013849,730943.965047,0.000000,662296.120525,686680.771158,202727.087339,705674.475361
606,0.947777,-0.004378,810506.764818,0.000000,662296.120525,686680.771158,-317556.935223,705674.475361
607,0.948732,0.017971,717185.065971,0.000000,662296.120525,686680.771158,-616422.364122,705674.475361
608,0.949595,0.007143,759467.495541,0.000000,662296.120525,686680.771158,15000.565818,705674.475361
609,0.950124,0.017500,719927.546200,0.000000,662296.120525,686680.771158,-122512.437563,705674.475361
610,0.951136,0.024708,697655.599137,0.000000,662296.120525,686680.771158,-390852.564941,705674.475361
611,0.951198,-0.004372,813535.548723,0.000000,662296.120525,686680.771158,-133956.174463,705674.475361
612,0.951584,0.026832,692009.016834,0.000000,662296.120525,686680.771158,-202816.941834,705674.475361
613,0.951893,0.022090,706136.646992,0.000000,662296.120525,686680.771158,297282.619714,705674.475361
614,0.952616,0.018020,720116.453813,0.000000,662296.120525,686680.771158,89788.748732,705674.475361
615,0.954934,0.025869,697184.827470,0.000000,662296.120525,686680.771158,-2388.248384,705674.475361
616,0.955976,0.028456,690908.998158,0.000000,662296.120525,686680.771158,265485.966611,705674.475361
617,0.956179,0.032834,680452.598046,0.000000,662296.120525,686680.771158,-57854.026516,705674.475361
618,0.956997,0.032556,681647.444337,728776.172593,662296.120525,686680.771158,362601.152206,705674.475361
619,0.957275,-0.003042,812464.114883,0.000000,662296.120525,686680.771158,-329147.245681,705674.475361
620,0.957796,0.012807,743437.987130,0.000000,662296.120525,686680.771158,-96708.345933,705674.475361
621,0.958867,0.012609,745092.022031,0.000000,662296.120525,686680.771158,-527399.312894,705674.475361
622,0.959313,0.046328,660969.113450,0.000000,662296.120525,686680.771158,129921.074409,705674.475361
623,0.959341,0.044105,663331.307832,0.000000,662296.120525,686680.771158,-116836.211591,705674.475361
624,0.961075,0.013268,744367.216168,0.000000,662296.120525,686680.771158,279078.754395,705674.475361
625,0.961951,0.023099,710757.174337,0.000000,662296.120525,686680.771158,289060.561498,705674.475361
626,0.962192,0.002460,790887.334881,0.000000,662296.120525,686680.771158,256609.523005,705674.475361
627,0.963107,0.019535,723262.980794,0.000000,662296.120525,686680.771158,-466597.704964,705674.475361
628,0.963297,0.017184,731620.643115,0.000000,662296.120525,686680.771158,36460.708445,705674.475361
629,0.964751,0.000662,801423.248066,731900.381331,662296.120525,686680.771158,-280310.822452,705674.475361
630,0.965152,0.004197,785618.355664,0.000000,662296.120525,686680.771158,188034.596038,705674.475361
631,0.965357,0.012560,750662.222079,0.000000,662296.120525,686680.771158,-275237.459672,705674.475361
632,0.965407,-0.004379,826266.048192,0.000000,662296.120525,686680.771158,-52504.537844,705674.475361
633,0.967142,0.010583,760049.546679,0.000000,662296.120525,686680.771158,265591.052824,705674.475361
634,0.967656,0.017649,733463.072451,0.000000,662296.120525,686680.771158,220964.163985,705674.475361
635,0.968061,0.003445,791518.185945,0.000000,662296.120525,686680.771158,273703.368207,705674.475361
636,0.968726,0.030676,694481.108547,0.000000,662296.120525,686680.771158,334646.991205,705674.475361
637,0.969822,-0.004448,830554.138180,0.000000,662296.120525,686680.771158,-259828.143088,705674.475361
638,0.970379,0.021839,721302.244620,0.000000,662296.120525,686680.771158,-263870.552845,705674.475361
639,0.971648,0.017484,737265.381259,0.000000,662296.120525,686680.771158,-351511.237835,705674.475361
640,0.971743,-0.009217,856545.473541,0.000000,662296.120525,686680.771158,-177799.366490,705674.475361
641,0.972220,-0.001815,819784.606432,0.000000,662296.120525,686680.771158,-201523.360786,705674.475361
642,0.972714,0.011226,762101.989918,0.000000,662296.120525,686680.771158,199392.737547,705674.475361
643,0.972994,0.025889,710724.277226,0.000000,662296.120525,686680.771158,-89045.990378,705674.475361
644,0.973465,0.035688,686256.241728,0.000000,662296.120525,686680.771158,-21812.476899,705674.475361
645,0.974588,0.007472,779363.287659,0.000000,662296.120525,686680.771158,-175468.010711,705674.475361
646,0.974767,0.002188,803098.278906,0.000000,662296.120525,686680.771158,-13402.170633,705674.475361
647,0.975062,0.011102,764568.973076,0.000000,662296.120525,686680.771158,-36937.517189,705674.475361
648,0.975338,0.000766,810224.174653,0.000000,662296.120525,686680.771158,-612909.516621,705674.475361
649,0.975893,0.004577,793201.491304,0.000000,662296.120525,686680.771158,205632.400693,705674.475361
650,0.975934,0.029372,703105.894569,0.000000,662296.120525,686680.771158,118884.902959,705674.475361
651,0.977338,0.019820,733562.230334,0.000000,662296.120525,686680.771158,213698.238804,705674.475361
652,0.978184,0.018751,737976.577597,0.000000,662296.120525,686680.771158,-355666.334569,705674.475361
653,0.978371,-0.018488,912868.117478,0.000000,662296.120525,686680.771158,143897.058252,705674.475361
654,0.979841,0.010192,772314.416007,738024.131174,662296.120525,686680.771158,-175254.428557,705674.475361
655,0.981410,0.034753,693768.389919,0.000000,662296.120525,686680.771158,-314728.041743,705674.475361
656,0.981649,0.017083,746791.120632,0.000000,662296.120525,686680.771158,294537.411290,705674.475361
657,0.982361,0.035107,693639.208497,739052.341652,662296.120525,686680.771158,-339752.820006,705674.475361
658,0.983211,0.009098,779746.113802,0.000000,662296.120525,686680.771158,336959.331012,705674.475361
659,0.983233,0.039796,684813.939897,739408.583768,662296.120525,686680.771158,336769.668796,705674.475361
660,0.983316,0.024117,724006.950995,0.000000,662296.120525,686680.771158,-335417.029942,705674.475361
661,0.986493,0.007290,790304.402682,0.000000,662296.120525,686680.771158,299610.560296,705674.475361
662,0.986864,-0.013639,893866.875382,0.000000,662296.120525,686680.771158,220924.097763,705674.475361
663,0.987404,0.017226,750916.347643,0.000000,662296.120525,686680.771158,163189.934876,705674.475361
664,0.989349,0.015203,760146.262316,0.000000,662296.120525,686680.771158,-35622.713758,705674.475361
665,0.989638,0.003515,809917.736709,0.000000,662296.120525,686680.771158,-400391.910112,705674.475361
666,0.990118,0.013762,766409.895468,0.000000,662296.120525,686680.771158,-39017.636379,705674.475361
667,0.990317,0.006656,796351.706348,0.000000,662296.120525,686680.771158,-22009.882329,705674.475361
668,0.990418,0.032555,705345.746272,0.000000,662296.120525,686680.771158,16980.555859,705674.475361
669,0.991586,0.015950,759109.603908,0.000000,662296.120525,686680.771158,68273.055882,705674.475361
670,0.992224,-0.007617,866740.586560,0.000000,662296.120525,686680.771158,599663.491079,705674.475361
671,0.992321,0.008514,789957.908569,743131.252367,662296.120525,686680.771158,680695.769875,705674.475361
672,0.992953,0.003631,812260.984326,743390.520711,662296.120525,686680.771158,-245552.144963,705674.475361
673,0.993045,-0.000884,833683.604624,0.000000,662296.120525,686680.771158,-669831.187076,705674.475361
674,0.994565,-0.003420,847499.002048,0.000000,662296.120525,686680.771158,-279675.328026,705674.475361
675,0.996996,0.039092,695255.424893,0.000000,662296.120525,686680.771158,399623.126340,705674.475361
676,0.997271,0.039984,693716.303225,0.000000,662296.120525,686680.771158,9999.067025,705674.475361
677,0.997284,0.022038,741683.603157,0.000000,662296.120525,686680.771158,78616.561705,705674.475361
678,0.997286,0.010795,784463.345838,745172.752649,662296.120525,686680.771158,65482.461621,705674.475361
679,0.997484,0.028075,722702.269650,0.000000,662296.120525,686680.771158,-128533.356433,705674.475361
680,0.997673,0.032637,710333.232357,745331.973965,662296.120525,686680.771158,-253691.770982,705674.475361
681,0.997977,0.009426,790835.067431,0.000000,662296.120525,686680.771158,54465.097918,705674.475361
682,0.999591,0.008121,797840.981727,0.000000,662296.120525,686680.771158,-352973.532243,705674.475361
683,1.000749,-0.000192,837120.630249,746600.231580,662296.120525,686680.771158,350393.908104,705674.475361
684,1.001077,0.035306,706216.593298,0.000000,662296.120525,686680.771158,67938.311329,705674.475361
685,1.002269,0.042603,692286.810222,0.000000,662296.120525,686680.771158,206715.416195,705674.475361
686,1.002383,-0.003037,852542.370170,0.000000,662296.120525,686680.771158,147930.638425,705674.475361
687,1.004063,-0.000756,842776.780608,0.000000,662296.120525,686680.771158,474244.432012,705674.475361
688,1.004225,-0.006637,872467.928494,0.000000,662296.120525,686680.771158,392754.754281,705674.475361
689,1.004325,0.011770,786297.451824,0.000000,662296.120525,686680.771158,-398700.204472,705674.475361
690,1.004409,0.005750,812491.469302,748111.338681,662296.120525,686680.771158,110007.730881,705674.475361
691,1.008659,0.021347,753032.585014,0.000000,662296.120525,686680.771158,535428.273709,705674.475361
692,1.009105,0.011434,791703.513663,0.000000,662296.120525,686680.771158,-480241.111133,705674.475361
693,1.012025,-0.014880,923712.471260,0.000000,662296.120525,686680.771158,-472169.596620,705674.475361
694,1.014268,0.014142,784842.226290,0.000000,662296.120525,686680.771158,-10924.790475,705674.475361
695,1.014389,0.017977,769925.301258,0.000000,662296.120525,686680.771158,-697524.949125,705674.475361
696,1.014746,0.053164,686663.908018,0.000000,662296.120525,686680.771158,107947.071348,705674.475361
697,1.015010,0.007576,813383.900759,0.000000,662296.120525,686680.771158,274538.772023,705674.475361
698,1.015141,-0.007094,884643.486613,0.000000,662296.120525,686680.771158,206550.930404,705674.475361
699,1.015957,0.037474,711557.180564,0.000000,662296.120525,686680.771158,-221561.183502,705674.475361
700,1.016881,0.016076,779286.850315,0.000000,662296.120525,686680.771158,-239585.117035,705674.475361
701,1.017164,-0.006451,883116.844840,753400.728723,662296.120525,686680.771158,288258.258522,705674.475361
702,1.018119,0.005363,826056.932529,0.000000,662296.120525,686680.771158,-194927.775638,705674.475361
703,1.018121,0.027820,738981.730835,0.000000,662296.120525,686680.771158,-179832.211827,705674.475361
704,1.018710,-0.004853,876260.976189,0.000000,662296.120525,686680.771158,335936.210443,705674.475361
705,1.020956,0.013967,791087.924137,0.000000,662296.120525,686680.771158,-255701.004311,705674.475361
706,1.021031,0.025869,747373.321686,0.000000,662296.120525,686680.771158,-754100.466858,705674.475361
707,1.023528,0.020494,767900.474335,0.000000,662296.120525,686680.771158,-57144.124357,705674.475361
708,1.024826,0.006117,828376.132752,0.000000,662296.120525,686680.771158,151652.269085,705674.475361
709,1.025457,0.013379,797240.381291,0.000000,662296.120525,686680.771158,-580496.797131,705674.475361
710,1.025835,0.003265,842519.549563,0.000000,662296.120525,686680.771158,-457858.434358,705674.475361
711,1.026365,0.014808,792139.575737,0.000000,662296.120525,686680.771158,120019.910384,705674.475361
712,1.026867,0.026283,750503.719047,0.000000,662296.120525,686680.771158,-127326.863542,705674.475361
713,1.027356,0.010437,811297.916096,0.000000,662296.120525,686680.771158,-384396.670846,705674.475361
714,1.028201,0.009816,814712.521564,0.000000,662296.120525,686680.771158,55377.996134,705674.475361
715,1.028682,0.003800,842463.557536,0.000000,662296.120525,686680.771158,-41931.564513,705674.475361
716,1.029399,0.032439,733814.291897,0.000000,662296.120525,686680.771158,-341732.285264,705674.475361
717,1.031213,-0.012762,929547.466806,0.000000,662296.120525,686680.771158,486587.002670,705674.475361
718,1.031719,0.028672,746612.018292,0.000000,662296.120525,686680.771158,534891.279833,705674.475361
719,1.031931,0.007769,826968.068331,0.000000,662296.120525,686680.771158,17230.856774,705674.475361
720,1.033961,0.035372,729249.181666,0.000000,662296.120525,686680.771158,-624572.974125,705674.475361
721,1.035479,0.028629,749581.458563,0.000000,662296.120525,686680.771158,-150671.037631,705674.475361
722,1.035547,0.011769,812450.257147,761080.850842,662296.120525,686680.771158,-40204.665377,705674.475361
723,1.035878,0.010354,818851.092655,0.000000,662296.120525,686680.771158,346294.006129,705674.475361
724,1.036057,0.019216,782714.883442,0.000000,662296.120525,686680.771158,-538887.926801,705674.475361
725,1.036962,0.020696,777877.694321,761675.002564,662296.120525,686680.771158,-386066.927890,705674.475361
726,1.038189,0.002453,857147.973624,0.000000,662296.120525,686680.771158,-451417.360511,705674.475361
727,1.040311,0.008405,831249.090585,0.000000,662296.120525,686680.771158,319427.677240,705674.475361
728,1.040952,0.000493,869108.914077,0.000000,662296.120525,686680.771158,-26756.331318,705674.475361
729,1.042271,-0.007597,911670.125372,0.000000,662296.120525,686680.771158,-115034.590095,705674.475361
730,1.044392,0.018443,792432.089867,0.000000,662296.120525,686680.771158,-450528.142161,705674.475361
731,1.044802,0.013470,812957.876087,0.000000,662296.120525,686680.771158,-228584.468715,705674.475361
732,1.044821,0.034168,740236.382328,0.000000,662296.120525,686680.771158,395339.651972,705674.475361
733,1.046718,0.021952,781012.602850,0.000000,662296.120525,686680.771158,102364.686641,705674.475361
734,1.046728,0.013091,816167.008681,0.000000,662296.120525,686680.771158,-292144.120233,705674.475361
735,1.047402,0.029949,754454.595692,0.000000,662296.120525,686680.771158,-84568.074094,705674.475361
736,1.051342,0.036868,737735.240920,0.000000,662296.120525,686680.771158,-365076.059779,705674.475361
737,1.051677,-0.000567,883799.356388,0.000000,662296.120525,686680.771158,519146.411803,705674.475361
738,1.053257,0.011477,828590.860088,0.000000,662296.120525,686680.771158,-609552.975048,705674.475361
739,1.053374,0.010028,835081.850111,0.000000,662296.120525,686680.771158,23059.736930,705674.475361
740,1.053378,0.017576,803163.424925,0.000000,662296.120525,686680.771158,-472790.981827,705674.475361
741,1.053484,-0.002800,896694.229144,0.000000,662296.120525,686680.771158,844295.310272,705674.475361
742,1.053604,0.042273,726610.469414,0.000000,662296.120525,686680.771158,-3164.221198,705674.475361
743,1.053768,0.054461,707467.503323,768754.342398,662296.120525,686680.771158,-638376.067535,705674.475361
744,1.054168,0.010585,833282.222441,0.000000,662296.120525,686680.771158,-73544.689715,705674.475361
745,1.054893,0.034876,745568.914847,0.000000,662296.120525,686680.771158,-286063.166111,705674.475361
746,1.055052,0.015923,811232.778601,0.000000,662296.120525,686680.771158,-642267.260167,705674.475361
747,1.055564,-0.011565,945090.726544,0.000000,662296.120525,686680.771158,-285409.516794,705674.475361
748,1.056086,-0.002266,896271.809976,0.000000,662296.120525,686680.771158,838159.492688,705674.475361
749,1.057189,0.006661,853669.064320,0.000000,662296.120525,686680.771158,-29011.219113,705674.475361
750,1.059135,0.019646,799678.814685,771025.029288,662296.120525,686680.771158,487905.270849,705674.475361
751,1.060877,-0.011826,951343.181819,0.000000,662296.120525,686680.771158,-171903.516141,705674.475361
752,1.061636,0.044027,728305.134684,772084.770367,662296.120525,686680.771158,-104610.652586,705674.475361
753,1.062001,0.041345,734312.414481,0.000000,662296.120525,686680.771158,264323.125545,705674.475361
754,1.062001,0.023048,789104.998693,0.000000,662296.120525,686680.771158,-379621.536499,705674.475361
755,1.062087,0.023826,786335.018168,772275.961314,662296.120525,686680.771158,93284.405768,705674.475361
756,1.062420,0.030408,764301.570892,772417.229234,662296.120525,686680.771158,-105727.890138,705674.475361
757,1.062699,0.030597,763915.912774,772535.181185,662296.120525,686680.771158,279080.181373,705674.475361
758,1.063822,0.037029,746162.567374,0.000000,662296.120525,686680.771158,45055.055516,705674.475361
759,1.063886,0.005888,863053.217339,0.000000,662296.120525,686680.771158,-134504.981885,705674.475361
760,1.063909,0.020987,798348.582650,0.000000,662296.120525,686680.771158,-324835.151420,705674.475361
761,1.063923,0.014646,823887.119208,0.000000,662296.120525,686680.771158,77699.157548,705674.475361
762,1.065720,0.005787,865106.488190,0.000000,662296.120525,686680.771158,-358409.352555,705674.475361
763,1.066788,0.001097,888776.844518,0.000000,662296.120525,686680.771158,197528.903668,705674.475361
764,1.066828,0.009880,847144.689762,0.000000,662296.120525,686680.771158,89149.250890,705674.475361
765,1.068024,-0.029830,1062993.586170,0.000000,662296.120525,686680.771158,69066.439556,705674.475361
766,1.070576,-0.000962,902439.000635,0.000000,662296.120525,686680.771158,27131.200224,705674.475361
767,1.071878,0.024990,789830.446373,0.000000,662296.120525,686680.771158,-39289.997255,705674.475361
768,1.072182,0.028304,778551.567505,0.000000,662296.120525,686680.771158,132630.602381,705674.475361
769,1.072298,0.015171,828610.675061,0.000000,662296.120525,686680.771158,-399868.013919,705674.475361
770,1.072633,0.020603,806836.994169,0.000000,662296.120525,686680.771158,179357.720212,705674.475361
771,1.073414,-0.007013,936503.957080,0.000000,662296.120525,686680.771158,12140.363327,705674.475361
772,1.073768,0.035012,758860.671816,0.000000,662296.120525,686680.771158,161859.707393,705674.475361
773,1.074001,0.025097,791109.408516,0.000000,662296.120525,686680.771158,653964.975935,705674.475361
774,1.076026,0.025272,792067.845808,0.000000,662296.120525,686680.771158,-313566.946240,705674.475361
775,1.076166,0.011890,846044.859717,0.000000,662296.120525,686680.771158,-634383.635626,705674.475361
776,1.076999,-0.008233,946277.516576,0.000000,662296.120525,686680.771158,-167005.834243,705674.475361
777,1.077926,0.017261,824528.214790,0.000000,662296.120525,686680.771158,-80604.491316,705674.475361
778,1.079645,0.007241,870226.993117,0.000000,662296.120525,686680.771158,833192.415243,705674.475361
779,1.080093,0.025055,796037.202090,0.000000,662296.120525,686680.771158,612505.133081,705674.475361
780,1.080867,0.008568,865084.743971,0.000000,662296.120525,686680.771158,499169.419846,705674.475361
781,1.082387,0.005431,881179.032140,0.000000,662296.120525,686680.771158,-76913.681723,705674.475361
782,1.082523,-0.003213,924575.885957,0.000000,662296.120525,686680.771158,-229251.462986,705674.475361
783,1.083839,0.025799,796285.949582,781533.112791,662296.120525,686680.771158,-718786.594268,705674.475361
784,1.084231,0.061823,718158.369971,0.000000,662296.120525,686680.771158,377617.052189,705674.475361
785,1.084621,0.025874,796627.049775,781867.292259,662296.120525,686680.771158,-273696.089768,705674.475361
786,1.084949,0.034119,769654.591743,0.000000,662296.120525,686680.771158,135995.497889,705674.475361
787,1.085141,0.022366,810065.376087,0.000000,662296.120525,686680.771158,72778.165155,705674.475361
788,1.087647,-0.001905,922332.836734,783160.427973,662296.120525,686680.771158,-122465.686728,705674.475361
789,1.088056,-0.006314,945872.492010,0.000000,662296.120525,686680.771158,-203360.799914,705674.475361
790,1.088909,0.012832,852580.750627,0.000000,662296.120525,686680.771158,-35728.239687,705674.475361
791,1.088980,0.038245,760803.304680,0.000000,662296.120525,686680.771158,297048.230764,705674.475361
792,1.089537,0.028143,792437.963722,0.000000,662296.120525,686680.771158,301363.437536,705674.475361
793,1.089842,0.030231,785595.525238,0.000000,662296.120525,686680.771158,-212834.742489,705674.475361
794,1.090250,0.005929,885575.044848,0.000000,662296.120525,686680.771158,192422.484569,705674.475361
795,1.090993,0.009641,868756.603890,0.000000,662296.120525,686680.771158,595062.420137,705674.475361
796,1.091611,0.015527,843100.612158,784856.582192,662296.120525,686680.771158,111363.728092,705674.475361
797,1.091792,0.013845,850533.709881,0.000000,662296.120525,686680.771158,561170.441854,705674.475361
798,1.092112,0.021845,817657.934737,0.000000,662296.120525,686680.771158,-167443.105685,705674.475361
799,1.092746,0.019432,827757.939626,0.000000,662296.120525,686680.771158,500339.291758,705674.475361
800,1.093135,0.003967,897586.315010,0.000000,662296.120525,686680.771158,-426245.448144,705674.475361
801,1.093540,0.036763,768186.421863,0.000000,662296.120525,686680.771158,289289.952434,705674.475361
802,1.094817,0.010254,869184.043000,0.000000,662296.120525,686680.771158,-208927.768984,705674.475361
803,1.096424,0.019689,829708.758100,0.000000,662296.120525,686680.771158,310844.070848,705674.475361
804,1.096690,0.019680,829959.434706,0.000000,662296.120525,686680.771158,3253.815402,705674.475361
805,1.096855,0.032731,782769.285353,0.000000,662296.120525,686680.771158,199073.681660,705674.475361
806,1.097557,0.013303,857744.981440,0.000000,662296.120525,686680.771158,-195112.078599,705674.475361
807,1.097953,-0.018234,1021427.283585,0.000000,662296.120525,686680.771158,-111059.118755,705674.475361
808,1.098217,-0.001536,929760.990421,0.000000,662296.120525,686680.771158,505946.151406,705674.475361
809,1.098261,0.041713,758309.257933,0.000000,662296.120525,686680.771158,99949.750907,705674.475361
810,1.098649,-0.000842,926566.382900,0.000000,662296.120525,686680.771158,-666631.451935,705674.475361
811,1.099649,0.016742,844567.866302,0.000000,662296.120525,686680.771158,1252526.984784,705674.475361
812,1.101970,0.009515,878677.583790,0.000000,662296.120525,686680.771158,517197.979723,705674.475361
813,1.101984,0.031434,790819.349013,0.000000,662296.120525,686680.771158,-138117.254450,705674.475361
814,1.102953,0.007937,886922.428922,0.000000,662296.120525,686680.771158,-281061.349364,705674.475361
815,1.104087,0.004182,906032.992153,0.000000,662296.120525,686680.771158,295556.112331,705674.475361
816,1.104441,0.024887,815828.741949,0.000000,662296.120525,686680.771158,-154258.716248,705674.475361
817,1.105773,0.018349,842844.273261,0.000000,662296.120525,686680.771158,-67374.767147,705674.475361
818,1.106636,0.021964,828852.839284,0.000000,662296.120525,686680.771158,190903.498748,705674.475361
819,1.109138,0.006054,901257.806523,0.000000,662296.120525,686680.771158,8027.310156,705674.475361
820,1.109941,0.028512,806897.410180,0.000000,662296.120525,686680.771158,-227461.646562,705674.475361
821,1.110153,0.007503,895157.248138,0.000000,662296.120525,686680.771158,-660987.945533,705674.475361
822,1.110641,0.009704,885171.770546,0.000000,662296.120525,686680.771158,-221639.728796,705674.475361
823,1.112774,0.026861,815052.093735,0.000000,662296.120525,686680.771158,-416340.673150,705674.475361
824,1.113800,0.040508,772285.697001,0.000000,662296.120525,686680.771158,324445.453872,705674.475361
825,1.113988,0.009802,887565.824238,0.000000,662296.120525,686680.771158,359860.378849,705674.475361
826,1.115251,0.006695,903421.560898,0.000000,662296.120525,686680.771158,-446410.279558,705674.475361
827,1.115287,0.001340,930019.959140,0.000000,662296.120525,686680.771158,122727.473354,705674.475361
828,1.115949,0.001042,932117.636027,0.000000,662296.120525,686680.771158,-864055.601519,705674.475361
829,1.116883,0.006868,903989.767690,0.000000,662296.120525,686680.771158,314849.063998,705674.475361
830,1.117351,0.040291,775380.732259,0.000000,662296.120525,686680.771158,-194295.015153,705674.475361
831,1.120994,0.003779,922712.980842,0.000000,662296.120525,686680.771158,-32259.619716,705674.475361
832,1.121392,0.029574,811981.717068,0.000000,662296.120525,686680.771158,12464.654982,705674.475361
833,1.123137,0.026492,824544.506051,0.000000,662296.120525,686680.771158,-240002.822777,705674.475361
834,1.124825,0.027450,822308.625008,0.000000,662296.120525,686680.771158,-285299.795799,705674.475361
835,1.124996,0.007749,906706.079450,0.000000,662296.120525,686680.771158,98688.778899,705674.475361
836,1.129695,0.043065,776667.961061,0.000000,662296.120525,686680.771158,780448.229928,705674.475361
837,1.131023,0.033650,805395.560264,801822.180160,662296.120525,686680.771158,597742.220770,705674.475361
838,1.131934,-0.007543,991784.180797,0.000000,662296.120525,686680.771158,306143.845915,705674.475361
839,1.132321,0.010171,901428.792433,0.000000,662296.120525,686680.771158,625468.875167,705674.475361
840,1.135453,0.028513,826686.718233,803739.424727,662296.120525,686680.771158,-807502.520046,705674.475361
841,1.136076,0.036444,800181.926007,0.000000,662296.120525,686680.771158,200194.620166,705674.475361
842,1.136255,0.024089,844184.865628,0.000000,662296.120525,686680.771158,-413953.755143,705674.475361
843,1.137584,0.022432,851891.800113,0.000000,662296.120525,686680.771158,-491719.843067,705674.475361
844,1.138208,0.006458,924345.178943,0.000000,662296.120525,686680.771158,529064.975491,705674.475361
845,1.138525,0.006127,926248.871501,0.000000,662296.120525,686680.771158,-221198.297447,705674.475361
846,1.140008,0.003588,940200.367093,0.000000,662296.120525,686680.771158,547840.183025,705674.475361
847,1.143963,0.004597,938559.530075,0.000000,662296.120525,686680.771158,-113556.198569,705674.475361
848,1.144253,0.021331,861806.785266,0.000000,662296.120525,686680.771158,450280.242020,705674.475361
849,1.146628,0.023145,856281.095786,0.000000,662296.120525,686680.771158,-199865.647170,705674.475361
850,1.148468,0.042265,791961.655669,0.000000,662296.120525,686680.771158,691300.191518,705674.475361
851,1.148863,0.051450,770065.336881,0.000000,662296.120525,686680.771158,235553.228004,705674.475361
852,1.150387,0.012478,905926.449333,0.000000,662296.120525,686680.771158,421177.327004,705674.475361
853,1.151095,0.003957,947972.998030,0.000000,662296.120525,686680.771158,351177.154371,705674.475361
854,1.151363,0.031541,828057.319941,0.000000,662296.120525,686680.771158,9193.529720,705674.475361
855,1.151740,-0.003245,986095.696968,0.000000,662296.120525,686680.771158,296252.162045,705674.475361
856,1.151961,0.013108,904331.374204,0.000000,662296.120525,686680.771158,102011.551590,705674.475361
857,1.152921,0.022498,863999.340660,0.000000,662296.120525,686680.771158,-318745.102763,705674.475361
858,1.154051,0.012426,909265.709152,0.000000,662296.120525,686680.771158,-199284.407324,705674.475361
859,1.154642,0.000633,968143.866035,812067.167350,662296.120525,686680.771158,-505167.854298,705674.475361
860,1.155188,0.001641,963390.886982,0.000000,662296.120525,686680.771158,133623.554311,705674.475361
861,1.159335,0.020744,876542.927792,0.000000,662296.120525,686680.771158,409989.787155,705674.475361
862,1.163340,-0.009900,1033052.769116,0.000000,662296.120525,686680.771158,938115.573544,705674.475361
863,1.165464,0.053346,776880.273169,0.000000,662296.120525,686680.771158,-20617.342968,705674.475361
864,1.166128,0.010738,927485.462145,0.000000,662296.120525,686680.771158,-579210.895073,705674.475361
865,1.166913,0.003430,964412.642281,0.000000,662296.120525,686680.771158,-263242.237056,705674.475361
866,1.167013,0.029008,849468.387978,817454.167046,662296.120525,686680.771158,-207705.557133,705674.475361
867,1.168885,0.009257,936987.599069,0.000000,662296.120525,686680.771158,-931779.202891,705674.475361
868,1.170322,0.002410,972637.348029,0.000000,662296.120525,686680.771158,-394554.966506,705674.475361
869,1.172234,0.011403,929491.815440,0.000000,662296.120525,686680.771158,-135935.907969,705674.475361
870,1.174070,0.008006,947568.921151,0.000000,662296.120525,686680.771158,459324.858812,705674.475361
