#Sample,Regressor_0_USD,Regressor_1_USD-LIBOR-3M,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
522,0.889478,0.026609,686563.228632,0.000000,653156.605559,686680.771158,254603.577457,705674.475361
523,0.890026,-0.009015,796529.703101,702513.380296,653156.605559,686680.771158,-503979.905438,705674.475361
524,0.890594,0.032339,668341.223664,0.000000,653156.605559,686680.771158,286102.403725,705674.475361
525,0.890964,0.006395,751942.137941,0.000000,653156.605559,686680.771158,-106295.839709,705674.475361
526,0.891058,0.046393,619042.967817,0.000000,653156.605559,686680.771158,352967.923206,705674.475361
527,0.892144,0.022226,703398.531825,0.000000,653156.605559,686680.771158,89226.538667,705674.475361
528,0.893465,0.013142,733399.124082,0.000000,653156.605559,686680.771158,460914.458375,705674.475361
529,0.893877,0.014629,729126.935219,0.000000,653156.605559,686680.771158,19527.000228,705674.475361
530,0.894067,0.004394,760608.499971,0.000000,653156.605559,686680.771158,-613864.755167,705674.475361
531,0.895134,-0.005720,791202.511530,0.000000,653156.605559,686680.771158,-51402.769062,705674.475361
532,0.896056,-0.005321,790799.607179,0.000000,653156.605559,686680.771158,-282013.355313,705674.475361
533,0.896740,0.022754,705881.785804,0.000000,653156.605559,686680.771158,130040.454929,705674.475361
534,0.896998,0.026071,695325.695143,0.000000,653156.605559,686680.771158,-65455.826281,705674.475361
535,0.897413,0.031806,676660.057486,0.000000,653156.605559,686680.771158,-243818.588288,705674.475361
536,0.897533,-0.006987,796778.295512,0.000000,653156.605559,686680.771158,-421388.007557,705674.475361
537,0.898615,-0.018814,830757.844841,0.000000,653156.605559,686680.771158,-73701.026654,705674.475361
538,0.898780,0.013451,737085.623841,0.000000,653156.605559,686680.771158,187667.544825,705674.475361
539,0.898942,0.017182,725599.000409,0.000000,653156.605559,686680.771158,87140.704736,705674.475361
540,0.900282,0.035625,666443.006286,0.000000,653156.605559,686680.771158,-574131.254399,705674.475361
541,0.900491,0.024718,702944.919897,0.000000,653156.605559,686680.771158,345080.198914,705674.475361
542,0.900961,0.029859,686515.059528,0.000000,653156.605559,686680.771158,-82511.350460,705674.475361
543,0.901410,0.021070,715501.671683,0.000000,653156.605559,686680.771158,-461314.207684,705674.475361
544,0.901422,0.017946,725395.608299,0.000000,653156.605559,686680.771158,-510705.127426,705674.475361
545,0.901464,0.022862,709818.501852,0.000000,653156.605559,686680.771158,277289.038345,705674.475361
546,0.903074,0.001101,777885.964606,0.000000,653156.605559,686680.771158,439855.147566,705674.475361
547,0.903102,0.034459,673112.390932,0.000000,653156.605559,686680.771158,67977.896203,705674.475361
548,0.903964,0.015047,736666.692294,0.000000,653156.605559,686680.771158,-15886.622648,705674.475361
549,0.905479,0.030738,687818.228323,0.000000,653156.605559,686680.771158,236565.351448,705674.475361
550,0.905568,0.006480,764059.138043,0.000000,653156.605559,686680.771158,-92611.232868,705674.475361
551,0.907307,0.033034,681892.621625,0.000000,653156.605559,686680.771158,321008.413186,705674.475361
552,0.907325,0.025272,707380.106903,0.000000,653156.605559,686680.771158,-39410.506310,705674.475361
553,0.907633,0.009325,757279.298699,0.000000,653156.605559,686680.771158,-245803.296645,705674.475361
554,0.908910,0.003131,776754.830744,0.000000,653156.605559,686680.771158,50439.777331,705674.475361
555,0.909465,-0.022706,849607.457326,0.000000,653156.605559,686680.771158,180107.269804,705674.475361
556,0.909816,0.000590,784916.080680,0.000000,653156.605559,686680.771158,-63531.032501,705674.475361
557,0.910611,0.018347,732237.811787,0.000000,653156.605559,686680.771158,-390659.811851,705674.475361
558,0.911394,-0.001124,791158.746165,0.000000,653156.605559,686680.771158,-11962.901212,705674.475361
559,0.911610,0.037821,669837.704381,0.000000,653156.605559,686680.771158,18149.110199,705674.475361
560,0.911635,0.008826,762160.760250,0.000000,653156.605559,686680.771158,138119.888711,705674.475361
561,0.912661,0.020627,726919.425791,0.000000,653156.605559,686680.771158,162645.090955,705674.475361
562,0.913979,0.009442,762292.739403,0.000000,653156.605559,686680.771158,462325.436568,705674.475361
563,0.914008,0.003892,778733.293464,0.000000,653156.605559,686680.771158,-392654.511921,705674.475361
564,0.914188,0.026981,708103.216414,0.000000,653156.605559,686680.771158,-219162.767420,705674.475361
565,0.914769,0.038003,672242.982555,0.000000,653156.605559,686680.771158,-84816.599965,705674.475361
566,0.916251,0.050725,629145.775672,0.000000,653156.605559,686680.771158,-344251.777492,705674.475361
567,0.917065,0.032325,693357.646353,0.000000,653156.605559,686680.771158,-328893.501598,705674.475361
568,0.919169,0.002243,787763.965099,0.000000,653156.605559,686680.771158,252757.140707,705674.475361
569,0.919437,0.008852,768627.176808,0.000000,653156.605559,686680.771158,-210243.654291,705674.475361
570,0.919569,0.011538,760731.913821,0.000000,653156.605559,686680.771158,-258749.267889,705674.475361
571,0.920251,0.020784,733107.238801,0.000000,653156.605559,686680.771158,376216.469652,705674.475361
572,0.921004,0.047621,645041.680280,0.000000,653156.605559,686680.771158,-419698.965663,705674.475361
573,0.924774,-0.007827,820777.121896,0.000000,653156.605559,686680.771158,-304974.009786,705674.475361
574,0.925947,0.031111,705466.924789,0.000000,653156.605559,686680.771158,663556.213628,705674.475361
575,0.927025,0.018415,746285.198637,0.000000,653156.605559,686680.771158,-271851.945706,705674.475361
576,0.928024,0.001565,796890.221209,0.000000,653156.605559,686680.771158,-406376.289688,705674.475361
577,0.929510,0.017350,751656.341172,0.000000,653156.605559,686680.771158,-879387.986617,705674.475361
578,0.929857,0.037044,689683.496354,0.000000,653156.605559,686680.771158,345570.073787,705674.475361
579,0.929887,-0.010388,831814.774493,0.000000,653156.605559,686680.771158,-160929.566244,705674.475361
580,0.930372,0.037835,687546.530294,0.000000,653156.605559,686680.771158,291756.540480,705674.475361
581,0.931366,-0.006865,823257.646771,0.000000,653156.605559,686680.771158,341040.395472,705674.475361
582,0.932547,-0.006054,821933.135284,0.000000,653156.605559,686680.771158,-637243.031648,705674.475361
583,0.933020,-0.003056,813951.358719,719219.622708,653156.605559,686680.771158,98327.315746,705674.475361
584,0.933445,0.030483,714267.135896,0.000000,653156.605559,686680.771158,-95822.696550,705674.475361
585,0.934388,0.024490,733965.979856,0.000000,653156.605559,686680.771158,-423147.755405,705674.475361
586,0.935358,0.009573,779711.981854,0.000000,653156.605559,686680.771158,-61974.576337,705674.475361
587,0.936148,0.038145,691899.171603,0.000000,653156.605559,686680.771158,761898.141094,705674.475361
588,0.937247,0.014324,767281.497712,0.000000,653156.605559,686680.771158,113096.889179,705674.475361
589,0.937299,0.036975,696802.514450,0.000000,653156.605559,686680.771158,-227906.571098,705674.475361
590,0.937434,0.020589,748600.809326,0.000000,653156.605559,686680.771158,-81818.552353,705674.475361
591,0.939838,0.048126,661787.834316,721920.459352,653156.605559,686680.771158,35724.240953,705674.475361
592,0.940389,0.012992,773840.511997,0.000000,653156.605559,686680.771158,-348222.863836,705674.475361
593,0.943099,0.048518,663600.568671,0.000000,653156.605559,686680.771158,7695.608473,705674.475361
594,0.943102,0.043670,680051.683668,0.000000,653156.605559,686680.771158,106830.077153,705674.475361
595,0.943984,0.014686,771829.317603,0.000000,653156.605559,686680.771158,-493710.823225,705674.475361
596,0.945042,0.043342,682975.032667,0.000000,653156.605559,686680.771158,-221800.216771,705674.475361
597,0.945277,0.010646,784728.305932,0.000000,653156.605559,686680.771158,435061.751746,705674.475361
598,0.945683,0.019159,759944.456029,0.000000,653156.605559,686680.771158,-613290.165232,705674.475361
599,0.945870,-0.007559,836388.653388,0.000000,653156.605559,686680.771158,-174983.529234,705674.475361
600,0.945988,0.003336,806246.731701,0.000000,653156.605559,686680.771158,-679274.708357,705674.475361
601,0.946140,0.001778,810761.536923,0.000000,653156.605559,686680.771158,185249.792291,705674.475361
602,0.946264,0.016547,768223.517952,0.000000,653156.605559,686680.771158,-238054.774532,705674.475361
603,0.947061,-0.009874,843581.624946,724796.526365,653156.605559,686680.771158,422877.486835,705674.475361
604,0.947215,0.027837,734795.793481,0.000000,653156.605559,686680.771158,82700.763777,705674.475361
605,0.947442,0.013849,777160.326209,0.000000,653156.605559,686680.771158,202727.087339,705674.475361
606,0.947777,-0.004378,829154.137476,0.000000,653156.605559,686680.771158,-317556.935223,705674.475361
607,0.948732,0.017971,766060.862320,0.000000,653156.605559,686680.771158,-616422.364122,705674.475361
608,0.949595,0.007143,798319.887622,0.000000,653156.605559,686680.771158,15000.565818,705674.475361
609,0.950124,0.017500,768624.401832,0.000000,653156.605559,686680.771158,-122512.437563,705674.475361
610,0.951136,0.024708,747812.668388,0.000000,653156.605559,686680.771158,-390852.564941,705674.475361
611,0.951198,-0.004372,831783.098159,0.000000,653156.605559,686680.771158,-133956.174463,705674.475361
612,0.951584,0.026832,741699.958574,0.000000,653156.605559,686680.771158,-202816.941834,705674.475361
613,0.951893,0.022090,756392.297008,0.000000,653156.605559,686680.771158,297282.619714,705674.475361
614,0.952616,0.018020,769164.496369,0.000000,653156.605559,686680.771158,89788.748732,705674.475361
615,0.954934,0.025869,747534.398800,0.000000,653156.605559,686680.771158,-2388.248384,705674.475361
616,0.955976,0.028456,740510.750895,0.000000,653156.605559,686680.771158,265485.966611,705674.475361
617,0.956179,0.032834,727090.952202,0.000000,653156.605559,686680.771158,-57854.026516,705674.475361
618,0.956997,0.032556,728681.026700,728776.172593,653156.605559,686680.771158,362601.152206,705674.475361
619,0.957275,-0.003042,832829.648169,0.000000,653156.605559,686680.771158,-329147.245681,705674.475361
620,0.957796,0.012807,788686.726924,0.000000,653156.605559,686680.771158,-96708.345933,705674.475361
621,0.958867,0.012609,790129.649960,0.000000,653156.605559,686680.771158,-527399.312894,705674.475361
622,0.959313,0.046328,686421.765945,0.000000,653156.605559,686680.771158,129921.074409,705674.475361
623,0.959341,0.044105,693787.794382,0.000000,653156.605559,686680.771158,-116836.211591,705674.475361
624,0.961075,0.013268,790024.278083,0.000000,653156.605559,686680.771158,279078.754395,705674.475361
625,0.961951,0.023099,761873.616723,0.000000,653156.605559,686680.771158,289060.561498,705674.475361
626,0.962192,0.002460,821485.581963,0.000000,653156.605559,686680.771158,256609.523005,705674.475361
627,0.963107,0.019535,773421.154981,0.000000,653156.605559,686680.771158,-466597.704964,705674.475361
628,0.963297,0.017184,780475.450583,0.000000,653156.605559,686680.771158,36460.708445,705674.475361
629,0.964751,0.000662,828444.902066,731900.381331,653156.605559,686680.771158,-280310.822452,705674.475361
630,0.965152,0.004197,818976.871726,0.000000,653156.605559,686680.771158,188034.596038,705674.475361
631,0.965357,0.012560,795529.407915,0.000000,653156.605559,686680.771158,-275237.459672,705674.475361
632,0.965407,-0.004379,842699.542007,0.000000,653156.605559,686680.771158,-52504.537844,705674.475361
633,0.967142,0.010583,802603.047148,0.000000,653156.605559,686680.771158,265591.052824,705674.475361
634,0.967656,0.017649,782700.503763,0.000000,653156.605559,686680.771158,220964.163985,705674.475361
635,0.968061,0.003445,823339.534371,0.000000,653156.605559,686680.771158,273703.368207,705674.475361
636,0.968726,0.030676,744721.551879,0.000000,653156.605559,686680.771158,334646.991205,705674.475361
637,0.969822,-0.004448,846244.105187,0.000000,653156.605559,686680.771158,-259828.143088,705674.475361
638,0.970379,0.021839,772668.636932,0.000000,653156.605559,686680.771158,-263870.552845,705674.475361
639,0.971648,0.017484,786448.360705,0.000000,653156.605559,686680.771158,-351511.237835,705674.475361
640,0.971743,-0.009217,860426.880256,0.000000,653156.605559,686680.771158,-177799.366490,705674.475361
641,0.972220,-0.001815,840955.758335,0.000000,653156.605559,686680.771158,-201523.360786,705674.475361
642,0.972714,0.011226,805229.601490,0.000000,653156.605559,686680.771158,199392.737547,705674.475361
643,0.972994,0.025889,762834.310422,0.000000,653156.605559,686680.771158,-89045.990378,705674.475361
644,0.973465,0.035688,733384.438810,0.000000,653156.605559,686680.771158,-21812.476899,705674.475361
645,0.974588,0.007472,817261.119055,0.000000,653156.605559,686680.771158,-175468.010711,705674.475361
646,0.974767,0.002188,832004.700195,0.000000,653156.605559,686680.771158,-13402.170633,705674.475361
647,0.975062,0.011102,807450.285604,0.000000,653156.605559,686680.771158,-36937.517189,705674.475361
648,0.975338,0.000766,836328.810257,0.000000,653156.605559,686680.771158,-612909.516621,705674.475361
649,0.975893,0.004577,826310.513542,0.000000,653156.605559,686680.771158,205632.400693,705674.475361
650,0.975934,0.029372,754859.937339,0.000000,653156.605559,686680.771158,118884.902959,705674.475361
651,0.977338,0.019820,784320.997788,0.000000,653156.605559,686680.771158,213698.238804,705674.475361
652,0.978184,0.018751,788109.451263,0.000000,653156.605559,686680.771158,-355666.334569,705674.475361
653,0.978371,-0.018488,889443.752694,0.000000,653156.605559,686680.771158,143897.058252,705674.475361
654,0.979841,0.010192,813793.580166,738024.131174,653156.605559,686680.771158,-175254.428557,705674.475361
655,0.981410,0.034753,743179.647512,0.000000,653156.605559,686680.771158,-314728.041743,705674.475361
656,0.981649,0.017083,795720.935570,0.000000,653156.605559,686680.771158,294537.411290,705674.475361
657,0.982361,0.035107,742916.207292,739052.341652,653156.605559,686680.771158,-339752.820006,705674.475361
658,0.983211,0.009098,819499.569285,0.000000,653156.605559,686680.771158,336959.331012,705674.475361
659,0.983233,0.039796,729158.962812,739408.583768,653156.605559,686680.771158,336769.668796,705674.475361
660,0.983316,0.024117,776691.068822,0.000000,653156.605559,686680.771158,-335417.029942,705674.475361
661,0.986493,0.007290,827064.805310,0.000000,653156.605559,686680.771158,299610.560296,705674.475361
662,0.986864,-0.013639,883127.647213,0.000000,653156.605559,686680.771158,220924.097763,705674.475361
663,0.987404,0.017226,799945.163654,0.000000,653156.605559,686680.771158,163189.934876,705674.475361
664,0.989349,0.015203,807237.157825,0.000000,653156.605559,686680.771158,-35622.713758,705674.475361
665,0.989638,0.003515,839809.833981,0.000000,653156.605559,686680.771158,-400391.910112,705674.475361
666,0.990118,0.013762,811904.649583,0.000000,653156.605559,686680.771158,-39017.636379,705674.475361
667,0.990317,0.006656,831766.063419,0.000000,653156.605559,686680.771158,-22009.882329,705674.475361
668,0.990418,0.032555,757567.160358,0.000000,653156.605559,686680.771158,16980.555859,705674.475361
669,0.991586,0.015950,806907.778755,0.000000,653156.605559,686680.771158,68273.055882,705674.475361
670,0.992224,-0.007617,871404.382542,0.000000,653156.605559,686680.771158,599663.491079,705674.475361
671,0.992321,0.008514,828214.868207,743131.252367,653156.605559,686680.771158,680695.769875,705674.475361
672,0.992953,0.003631,842027.339639,743390.520711,653156.605559,686680.771158,-245552.144963,705674.475361
673,0.993045,-0.000884,854231.269369,0.000000,653156.605559,686680.771158,-669831.187076,705674.475361
674,0.994565,-0.003420,862103.307351,0.000000,653156.605559,686680.771158,-279675.328026,705674.475361
675,0.996996,0.039092,743340.855444,0.000000,653156.605559,686680.771158,399623.126340,705674.475361
676,0.997271,0.039984,740840.037696,0.000000,653156.605559,686680.771158,9999.067025,705674.475361
677,0.997284,0.022038,794145.428641,0.000000,653156.605559,686680.771158,78616.561705,705674.475361
678,0.997286,0.010795,825783.776922,745172.752649,653156.605559,686680.771158,65482.461621,705674.475361
679,0.997484,0.028075,776791.228958,0.000000,653156.605559,686680.771158,-128533.356433,705674.475361
680,0.997673,0.032637,763445.465379,745331.973965,653156.605559,686680.771158,-253691.770982,705674.475361
681,0.997977,0.009426,830087.738001,0.000000,653156.605559,686680.771158,54465.097918,705674.475361
682,0.999591,0.008121,834906.970817,0.000000,653156.605559,686680.771158,-352973.532243,705674.475361
683,1.000749,-0.000192,858167.721333,746600.231580,653156.605559,686680.771158,350393.908104,705674.475361
684,1.001077,0.035306,758323.903912,0.000000,653156.605559,686680.771158,67938.311329,705674.475361
685,1.002269,0.042603,737106.638661,0.000000,653156.605559,686680.771158,206715.416195,705674.475361
686,1.002383,-0.003037,866902.344653,0.000000,653156.605559,686680.771158,147930.638425,705674.475361
687,1.004063,-0.000756,862135.223326,0.000000,653156.605559,686680.771158,474244.432012,705674.475361
688,1.004225,-0.006637,877664.654169,0.000000,653156.605559,686680.771158,392754.754281,705674.475361
689,1.004325,0.011770,828562.188680,0.000000,653156.605559,686680.771158,-398700.204472,705674.475361
690,1.004409,0.005750,845023.178923,748111.338681,653156.605559,686680.771158,110007.730881,705674.475361
691,1.008659,0.021347,805249.642688,0.000000,653156.605559,686680.771158,535428.273709,705674.475361
692,1.009105,0.011434,833180.036335,0.000000,653156.605559,686680.771158,-480241.111133,705674.475361
693,1.012025,-0.014880,904370.465143,0.000000,653156.605559,686680.771158,-472169.596620,705674.475361
694,1.014268,0.014142,829741.474971,0.000000,653156.605559,686680.771158,-10924.790475,705674.475361
695,1.014389,0.017977,819235.699678,0.000000,653156.605559,686680.771158,-697524.949125,705674.475361
696,1.014746,0.053164,714989.462467,0.000000,653156.605559,686680.771158,107947.071348,705674.475361
697,1.015010,0.007576,848149.161763,0.000000,653156.605559,686680.771158,274538.772023,705674.475361
698,1.015141,-0.007094,886789.879657,0.000000,653156.605559,686680.771158,206550.930404,705674.475361
699,1.015957,0.037474,764385.178390,0.000000,653156.605559,686680.771158,-221561.183502,705674.475361
700,1.016881,0.016076,826447.263222,0.000000,653156.605559,686680.771158,-239585.117035,705674.475361
701,1.017164,-0.006451,886603.451965,753400.728723,653156.605559,686680.771158,288258.258522,705674.475361
702,1.018119,0.005363,856408.474264,0.000000,653156.605559,686680.771158,-194927.775638,705674.475361
703,1.018121,0.027820,794400.179020,0.000000,653156.605559,686680.771158,-179832.211827,705674.475361
704,1.018710,-0.004853,883609.454454,0.000000,653156.605559,686680.771158,335936.210443,705674.475361
705,1.020956,0.013967,835379.387893,0.000000,653156.605559,686680.771158,-255701.004311,705674.475361
706,1.021031,0.025869,802311.838492,0.000000,653156.605559,686680.771158,-754100.466858,705674.475361
707,1.023528,0.020494,819398.209159,0.000000,653156.605559,686680.771158,-57144.124357,705674.475361
708,1.024826,0.006117,859426.732160,0.000000,653156.605559,686680.771158,151652.269085,705674.475361
709,1.025457,0.013379,840428.145288,0.000000,653156.605559,686680.771158,-580496.797131,705674.475361
710,1.025835,0.003265,867705.044922,0.000000,653156.605559,686680.771158,-457858.434358,705674.475361
711,1.026365,0.014808,837242.243650,0.000000,653156.605559,686680.771158,120019.910384,705674.475361
712,1.026867,0.026283,805797.757724,0.000000,653156.605559,686680.771158,-127326.863542,705674.475361
713,1.027356,0.010437,849807.739409,0.000000,653156.605559,686680.771158,-384396.670846,705674.475361
714,1.028201,0.009816,852108.220432,0.000000,653156.605559,686680.771158,55377.996134,705674.475361
715,1.028682,0.003800,868405.688392,0.000000,653156.605559,686680.771158,-41931.564513,705674.475361
716,1.029399,0.032439,790254.478210,0.000000,653156.605559,686680.771158,-341732.285264,705674.475361
717,1.031213,-0.012762,912620.659521,0.000000,653156.605559,686680.771158,486587.002670,705674.475361
718,1.031719,0.028672,802903.474437,0.000000,653156.605559,686680.771158,534891.279833,705674.475361
719,1.031931,0.007769,860355.553032,0.000000,653156.605559,686680.771158,17230.856774,705674.475361
720,1.033961,0.035372,785487.418849,0.000000,653156.605559,686680.771158,-624572.974125,705674.475361
721,1.035479,0.028629,806025.985694,0.000000,653156.605559,686680.771158,-150671.037631,705674.475361
722,1.035547,0.011769,852420.262738,761080.850842,653156.605559,686680.771158,-40204.665377,705674.475361
723,1.035878,0.010354,856444.577144,0.000000,653156.605559,686680.771158,346294.006129,705674.475361
724,1.036057,0.019216,832663.277038,0.000000,653156.605559,686680.771158,-538887.926801,705674.475361
725,1.036962,0.020696,829303.183999,761675.002564,653156.605559,686680.771158,-386066.927890,705674.475361
726,1.038189,0.002453,878907.953450,0.000000,653156.605559,686680.771158,-451417.360511,705674.475361
727,1.040311,0.008405,864911.502529,0.000000,653156.605559,686680.771158,319427.677240,705674.475361
728,1.040952,0.000493,885981.986029,0.000000,653156.605559,686680.771158,-26756.331318,705674.475361
729,1.042271,-0.007597,907488.924866,0.000000,653156.605559,686680.771158,-115034.590095,705674.475361
730,1.044392,0.018443,841164.314717,0.000000,653156.605559,686680.771158,-450528.142161,705674.475361
731,1.044802,0.013470,854841.951765,0.000000,653156.605559,686680.771158,-228584.468715,705674.475361
732,1.044821,0.034168,797763.189227,0.000000,653156.605559,686680.771158,395339.651972,705674.475361
733,1.046718,0.021952,833395.626083,0.000000,653156.605559,686680.771158,102364.686641,705674.475361
734,1.046728,0.013091,857295.661976,0.000000,653156.605559,686680.771158,-292144.120233,705674.475361
735,1.047402,0.029949,811772.541377,0.000000,653156.605559,686680.771158,-84568.074094,705674.475361
736,1.051342,0.036868,795296.776679,0.000000,653156.605559,686680.771158,-365076.059779,705674.475361
737,1.051677,-0.000567,896421.100669,0.000000,653156.605559,686680.771158,519146.411803,705674.475361
738,1.053257,0.011477,866428.221881,0.000000,653156.605559,686680.771158,-609552.975048,705674.475361
739,1.053374,0.010028,870318.069595,0.000000,653156.605559,686680.771158,23059.736930,705674.475361
740,1.053378,0.017576,850323.617258,0.000000,653156.605559,686680.771158,-472790.981827,705674.475361
741,1.053484,-0.002800,903366.478814,0.000000,653156.605559,686680.771158,844295.310272,705674.475361
742,1.053604,0.042273,781513.341381,0.000000,653156.605559,686680.771158,-3164.221198,705674.475361
743,1.053768,0.054461,745263.225082,768754.342398,653156.605559,686680.771158,-638376.067535,705674.475361
744,1.054168,0.010585,869445.688118,0.000000,653156.605559,686680.771158,-73544.689715,705674.475361
745,1.054893,0.034876,803826.858787,0.000000,653156.605559,686680.771158,-286063.166111,705674.475361
746,1.055052,0.015923,855998.940929,0.000000,653156.605559,686680.771158,-642267.260167,705674.475361
747,1.055564,-0.011565,926658.536730,0.000000,653156.605559,686680.771158,-285409.516794,705674.475361
748,1.056086,-0.002266,903868.158534,0.000000,653156.605559,686680.771158,838159.492688,705674.475361
749,1.057189,0.006661,881873.528023,0.000000,653156.605559,686680.771158,-29011.219113,705674.475361
750,1.059135,0.019646,849123.424033,771025.029288,653156.605559,686680.771158,487905.270849,705674.475361
751,1.060877,-0.011826,930972.608572,0.000000,653156.605559,686680.771158,-171903.516141,705674.475361
752,1.061636,0.044027,782996.549509,772084.770367,653156.605559,686680.771158,-104610.652586,705674.475361
753,1.062001,0.041345,791060.664954,0.000000,653156.605559,686680.771158,264323.125545,705674.475361
754,1.062001,0.023048,842129.679781,0.000000,653156.605559,686680.771158,-379621.536499,705674.475361
755,1.062087,0.023826,840086.773650,772275.961314,653156.605559,686680.771158,93284.405768,705674.475361
756,1.062420,0.030408,822296.569764,772417.229234,653156.605559,686680.771158,-105727.890138,705674.475361
757,1.062699,0.030597,821988.870633,772535.181185,653156.605559,686680.771158,279080.181373,705674.475361
758,1.063822,0.037029,804853.983248,0.000000,653156.605559,686680.771158,45055.055516,705674.475361
759,1.063886,0.005888,888723.072767,0.000000,653156.605559,686680.771158,-134504.981885,705674.475361
760,1.063909,0.020987,849132.841136,0.000000,653156.605559,686680.771158,-324835.151420,705674.475361
761,1.063923,0.014646,865997.200423,0.000000,653156.605559,686680.771158,77699.157548,705674.475361
762,1.065720,0.005787,890303.599531,0.000000,653156.605559,686680.771158,-358409.352555,705674.475361
763,1.066788,0.001097,902991.974359,0.000000,653156.605559,686680.771158,197528.903668,705674.475361
764,1.066828,0.009880,880572.022680,0.000000,653156.605559,686680.771158,89149.250890,705674.475361
765,1.068024,-0.029830,978751.859762,0.000000,653156.605559,686680.771158,69066.439556,705674.475361
766,1.070576,-0.000962,910846.985268,0.000000,653156.605559,686680.771158,27131.200224,705674.475361
767,1.071878,0.024990,844402.492026,0.000000,653156.605559,686680.771158,-39289.997255,705674.475361
768,1.072182,0.028304,835642.305356,0.000000,653156.605559,686680.771158,132630.602381,705674.475361
769,1.072298,0.015171,870811.646282,0.000000,653156.605559,686680.771158,-399868.013919,705674.475361
770,1.072633,0.020603,856726.996326,0.000000,653156.605559,686680.771158,179357.720212,705674.475361
771,1.073414,-0.007013,927831.565100,0.000000,653156.605559,686680.771158,12140.363327,705674.475361
772,1.073768,0.035012,818389.661117,0.000000,653156.605559,686680.771158,161859.707393,705674.475361
773,1.074001,0.025097,845727.243593,0.000000,653156.605559,686680.771158,653964.975935,705674.475361
774,1.076026,0.025272,846793.616436,0.000000,653156.605559,686680.771158,-313566.946240,705674.475361
775,1.076166,0.011890,882177.370688,0.000000,653156.605559,686680.771158,-634383.635626,705674.475361
776,1.076999,-0.008233,933293.399675,0.000000,653156.605559,686680.771158,-167005.834243,705674.475361
777,1.077926,0.017261,869491.451385,0.000000,653156.605559,686680.771158,-80604.491316,705674.475361
778,1.079645,0.007241,896603.233511,0.000000,653156.605559,686680.771158,833192.415243,705674.475361
779,1.080093,0.025055,850452.806190,0.000000,653156.605559,686680.771158,612505.133081,705674.475361
780,1.080867,0.008568,894102.072778,0.000000,653156.605559,686680.771158,499169.419846,705674.475361
781,1.082387,0.005431,903144.213021,0.000000,653156.605559,686680.771158,-76913.681723,705674.475361
782,1.082523,-0.003213,924796.825243,0.000000,653156.605559,686680.771158,-229251.462986,705674.475361
783,1.083839,0.025799,851288.059854,781533.112791,653156.605559,686680.771158,-718786.594268,705674.475361
784,1.084231,0.061823,748985.822235,0.000000,653156.605559,686680.771158,377617.052189,705674.475361
785,1.084621,0.025874,851676.729185,781867.292259,653156.605559,686680.771158,-273696.089768,705674.475361
786,1.084949,0.034119,829572.374296,0.000000,653156.605559,686680.771158,135995.497889,705674.475361
787,1.085141,0.022366,861402.093447,0.000000,653156.605559,686680.771158,72778.165155,705674.475361
788,1.087647,-0.001905,925130.682575,783160.427973,653156.605559,686680.771158,-122465.686728,705674.475361
789,1.088056,-0.006314,936211.953511,0.000000,653156.605559,686680.771158,-203360.799914,705674.475361
790,1.088909,0.012832,888994.780530,0.000000,653156.605559,686680.771158,-35728.239687,705674.475361
791,1.088980,0.038245,821316.886231,0.000000,653156.605559,686680.771158,297048.230764,705674.475361
792,1.089537,0.028143,849308.121850,0.000000,653156.605559,686680.771158,301363.437536,705674.475361
793,1.089842,0.030231,843918.335666,0.000000,653156.605559,686680.771158,-212834.742489,705674.475361
794,1.090250,0.005929,907468.848060,0.000000,653156.605559,686680.771158,192422.484569,705674.475361
795,1.090993,0.009641,898630.233694,0.000000,653156.605559,686680.771158,595062.420137,705674.475361
796,1.091611,0.015527,884023.069192,784856.582192,653156.605559,686680.771158,111363.728092,705674.475361
797,1.091792,0.013845,888479.452269,0.000000,653156.605559,686680.771158,561170.441854,705674.475361
798,1.092112,0.021845,867952.306709,0.000000,653156.605559,686680.771158,-167443.105685,705674.475361
799,1.092746,0.019432,874729.903948,0.000000,653156.605559,686680.771158,500339.291758,705674.475361
800,1.093135,0.003967,914411.475650,0.000000,653156.605559,686680.771158,-426245.448144,705674.475361
801,1.093540,0.036763,828958.174152,0.000000,653156.605559,686680.771158,289289.952434,705674.475361
802,1.094817,0.010254,899806.310014,0.000000,653156.605559,686680.771158,-208927.768984,705674.475361
803,1.096424,0.019689,876760.062090,0.000000,653156.605559,686680.771158,310844.070848,705674.475361
804,1.096690,0.019680,876977.034049,0.000000,653156.605559,686680.771158,3253.815402,705674.475361
805,1.096855,0.032731,842501.739055,0.000000,653156.605559,686680.771158,199073.681660,705674.475361
806,1.097557,0.013303,894020.273073,0.000000,653156.605559,686680.771158,-195112.078599,705674.475361
807,1.097953,-0.018234,971358.214774,0.000000,653156.605559,686680.771158,-111059.118755,705674.475361
808,1.098217,-0.001536,931535.947607,0.000000,653156.605559,686680.771158,505946.151406,705674.475361
809,1.098261,0.041713,818944.726842,0.000000,653156.605559,686680.771158,99949.750907,705674.475361
810,1.098649,-0.000842,930135.892059,0.000000,653156.605559,686680.771158,-666631.451935,705674.475361
811,1.099649,0.016742,886724.764154,0.000000,653156.605559,686680.771158,1252526.984784,705674.475361
812,1.101970,0.009515,906757.418293,0.000000,653156.605559,686680.771158,517197.979723,705674.475361
